Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
07:04:27:29.528,61,0.0683969036,0.3692500591,0.0838585049,0.0000000000,0.0000000000,0.0450132340,0.0000000000,0.0684277341,0.3697397113,0.0423187613,0.0000000000,0.0000000000,0.0450235605,0.0000000000,0.0199054126,0.0080071175,0.0000000000,0.0302520227,0.0300305765,0.0100183059,0.2027347982,0.0000000000,0.0078802193,0.1560652554,0.1820141822,0.0000000000,0.0000000000,0.0824975446,0.0901859477,0.1329038888,0.1359368861,0.1287981123,0.0132635804,0.4327338934,0.3090293705,0.1638467759,0.1643711030,0.1207872257,0.1230371520,0.0512263551,0.0570478849,0.1560360789,0.1559850127,0.2492076755,0.0000000000,0.0000000000,0.0334872976,0.0886565000,0.0990146175,0.1483642757,0.1532129049,0.0000000452,0.0271198545,0.0933370292,0.0357320234,-0.0251943488,0.2259340882,-0.0057904599,0.0499275289,0.2258483768,0.0114664976
07:04:27:30.529,61,0.0683740079,0.3653550446,0.0855440050,0.0000000000,0.0000000000,0.0453765728,0.0000000000,0.0684027597,0.3658686578,0.0408998355,0.0000000000,0.0000000000,0.0453869812,0.0000000000,0.0195005964,0.0076909345,0.0000000000,0.0308507793,0.0332053639,0.0112929558,0.2091302574,0.0000000000,0.0080741011,0.1505109668,0.1755955666,0.0000000000,0.0000000000,0.0806497261,0.0883730054,0.1343150288,0.1384135932,0.1282156557,0.0133181419,0.4252072275,0.3011533022,0.1538590342,0.1540578157,0.1243601888,0.1267869473,0.0510851294,0.0569016188,0.1548177600,0.1547627300,0.2601355612,0.0000000000,0.0000000000,0.0332740434,0.0886349380,0.0993045196,0.1498708576,0.1545693129,0.0000000467,0.0281270444,0.0904932693,0.0352497287,-0.0243627690,0.2235639244,-0.0055386256,0.0509586707,0.2234777361,0.0115760472
07:04:27:31.530,61,0.0685056373,0.3644075096,0.0870102644,0.0000000000,0.0000000000,0.0457016379,0.0000000000,0.0685323626,0.3649441898,0.0395875983,0.0000000000,0.0000000000,0.0457120650,0.0000000000,0.0191087350,0.0073633189,0.0000000000,0.0323727541,0.0384879559,0.0145662250,0.2351451367,0.0000000000,0.0082332026,0.1487105191,0.1732800603,0.0000000000,0.0000000000,0.0785662532,0.0864843577,0.1360258758,0.1411792785,0.1276560724,0.0133551536,0.4072257280,0.2821014524,0.1063573062,0.1053482443,0.1332816482,0.1366006583,0.0512119234,0.0570663922,0.1537574232,0.1536980867,0.2838308215,0.0000000000,0.0000000000,0.0330071338,0.0888245553,0.0998977795,0.1577180326,0.1623777896,0.0000000700,0.0284445304,0.0883518085,0.0349589027,-0.0235841386,0.2229947746,-0.0053475359,0.0518389009,0.2229083776,0.0117447935
07:04:27:32.531,61,0.0687703416,0.3641017377,0.0884490609,0.0000000000,0.0000000000,0.0458994024,0.0000000000,0.0687950999,0.3646612763,0.0383621342,0.0000000000,0.0000000000,0.0459095836,0.0000000000,0.0187823456,0.0067261681,0.0000000000,0.0415039845,0.0635132119,0.0569223836,0.2764451504,0.0000000000,0.0083760330,0.1902601421,0.2229772061,0.0000000000,0.0000000000,0.0775047988,0.0855913162,0.1432784796,0.1494539231,0.1167782024,0.0134571455,0.3362111449,0.2246502340,0.0633397400,0.0623431243,0.2203040123,0.2313393801,0.0690132901,0.0850675926,0.1422278732,0.1420611292,0.3252273798,0.0000000000,0.0000000000,0.0325282998,0.0903620571,0.1066973358,0.1891038567,0.1967604756,0.0000000712,0.0292049386,0.0860844776,0.0346354358,-0.0228549745,0.2228180915,-0.0051779901,0.0526982844,0.2227315009,0.0119295083
07:04:27:33.532,61,0.0692901388,0.3633455336,0.0896018893,0.0000000000,0.0000000000,0.0460396968,0.0000000000,0.0693132579,0.3639227748,0.0374407656,0.0000000000,0.0000000000,0.0460495241,0.0000000000,0.0186037496,0.0057792366,0.0000000000,0.0519220456,0.0717334300,0.0811513737,0.2886813581,0.0000000000,0.0086171329,0.2011956424,0.2360048294,0.0000000000,0.0000000000,0.0769438520,0.0852990150,0.1511442810,0.1588819772,0.0939551890,0.0135870334,0.3111886680,0.2085343599,0.0482553877,0.0471569188,0.2896514237,0.3094038665,0.1193484887,0.1390646696,0.1114781573,0.1112627462,0.3434134424,0.0000000000,0.0000000000,0.0318998620,0.0924408585,0.1121295094,0.1990768760,0.2067285329,0.0000000694,0.0286541469,0.0834321082,0.0339867286,-0.0223083347,0.2223640531,-0.0050435201,0.0533906892,0.2222772092,0.0120606050
07:04:27:34.533,61,0.0709455535,0.3631407917,0.0916003212,0.0000000000,0.0000000000,0.0461562090,0.0000000000,0.0709606335,0.3637505472,0.0356137045,0.0000000000,0.0000000000,0.0461656079,0.0000000000,0.0186580513,0.0027533891,0.0000000000,0.0794477761,0.0754237622,0.1010865346,0.2727385759,0.0000000000,0.0089382483,0.2068812400,0.2427722365,0.0000000000,0.0000000000,0.0766843632,0.0853653699,0.1549111158,0.1637021154,0.0809270144,0.0137123913,0.2688939869,0.2003923804,0.0402840003,0.0391225331,0.3391535580,0.3658861518,0.1377581507,0.1599429995,0.0994878486,0.0992406458,0.3596698642,0.0000000000,0.0000000000,0.0307450369,0.0960086957,0.1182126328,0.2042464614,0.2120571434,0.0000000665,0.0278999880,0.0805362985,0.0326995924,-0.0212202314,0.2222534418,-0.0047950945,0.0545829609,0.2221665084,0.0123232948
07:04:27:35.533,61,0.0754799321,0.3619691432,0.0937383100,0.0000000000,0.0000000000,0.0464209653,0.0000000000,0.0754876509,0.3626128137,0.0336380489,0.0000000000,0.0000000000,0.0464299656,0.0000000000,0.0189038645,0.0000000000,0.0004966194,0.0984754413,0.0754182860,0.1148098782,0.2482047528,0.0000000000,0.0093100835,0.2093082219,0.2459438294,0.0000000000,0.0000000000,0.0764590353,0.0854937434,0.1568778306,0.1660610139,0.0711343735,0.0138420584,0.2341787368,0.1957213730,0.0359552205,0.0347583741,0.3772167265,0.4047269523,0.1502991617,0.1740810871,0.0936058611,0.0933456048,0.3690709174,0.0000000000,0.0000000000,0.0290510841,0.0986325443,0.1222602129,0.2066303790,0.2145549506,0.0000000360,0.0271567497,0.0774634331,0.0315778367,-0.0200462025,0.2215528041,-0.0045150821,0.0558658987,0.2214656472,0.0125714988
07:04:27:36.533,61,0.0771534368,0.3577856421,0.0953652188,0.0000000000,0.0000000000,0.0468237624,0.0000000000,0.0771585032,0.3584508002,0.0321723819,0.0000000000,0.0000000000,0.0468324572,0.0000000000,0.0193008576,0.0000000000,0.0028930595,0.1139891520,0.0736379027,0.1239000857,0.2332546711,0.0000000000,0.0096416399,0.2048291266,0.2456389666,0.0000000000,0.0000000000,0.0762251318,0.0856136605,0.1580351442,0.1673541367,0.0652924180,0.0140001858,0.2117657810,0.1887131482,0.0334962532,0.0322909914,0.3984800577,0.4260911345,0.1563489735,0.1808120459,0.0865144655,0.0862664729,0.3734436631,0.0000000000,0.0000000000,0.0274020545,0.1000162214,0.1242837608,0.2059179246,0.2138592452,0.0000000232,0.0258815251,0.0731284469,0.0305177998,-0.0191836730,0.2190061212,-0.0042695389,0.0568679459,0.2189184576,0.0126447193
07:04:27:37.534,61,0.0779606178,0.3501894176,0.0968244150,0.0000000000,0.0000000000,0.0475154035,0.0000000000,0.0779642388,0.3508686423,0.0308153480,0.0000000000,0.0000000000,0.0475237742,0.0000000000,0.0198334157,0.0000000000,0.0047341278,0.1306146383,0.0698821172,0.1306629032,0.2032216489,0.0000000000,0.0098395217,0.1937181503,0.2379550934,0.0000000000,0.0000000000,0.0759584308,0.0856542438,0.1587612182,0.1680358052,0.0602123663,0.0141991638,0.1798964292,0.1697484702,0.0319269523,0.0307360291,0.4291446209,0.4526129663,0.1596629322,0.1844317019,0.0872413889,0.0870211422,0.3733534813,0.0000000000,0.0000000000,0.0258163754,0.1007900164,0.1253462732,0.1986414343,0.2062807083,0.0000000063,0.0251494218,0.0689134225,0.0298891459,-0.0183932520,0.2143702954,-0.0040042498,0.0577969998,0.2142819464,0.0125702946
07:04:27:38.534,61,0.0782432407,0.3439068496,0.0982163399,0.0000000000,0.0000000000,0.0483772494,0.0000000000,0.0782459900,0.3446000516,0.0294645373,0.0000000000,0.0000000000,0.0483857542,0.0000000000,0.0204650667,0.0000000000,0.0060362811,0.1394858956,0.0671997741,0.1338874549,0.1916455775,0.0000000000,0.0099055730,0.1898621917,0.2355152667,0.0000000000,0.0000000000,0.0757123083,0.0856992900,0.1592546254,0.1682979316,0.0574658662,0.0144401919,0.1677990109,0.1604502350,0.0308554191,0.0296919309,0.4480424523,0.4706685245,0.1614224017,0.1863096356,0.1026814803,0.1024798974,0.3718629181,0.0000000000,0.0000000000,0.0245840326,0.1012602597,0.1259700060,0.1948315203,0.2024555951,0.0000000020,0.0249636155,0.0643076226,0.0299096201,-0.0176015086,0.2105373144,-0.0037613050,0.0586763322,0.2104483694,0.0125260772
07:04:27:39.535,61,0.0780082569,0.3382264078,0.0990403742,0.0000000000,0.0000000000,0.0493062250,0.0000000000,0.0780103803,0.3389246762,0.0287097283,0.0000000000,0.0000000000,0.0493151695,0.0000000000,0.0210743472,0.0000000000,0.0070409947,0.1437515318,0.0653186515,0.1358563155,0.1851039976,0.0000000000,0.0098823514,0.1876302958,0.2340124249,0.0000000000,0.0000000000,0.0754952356,0.0857465938,0.1598417759,0.1685568392,0.0556419082,0.0146690896,0.1614286602,0.1551186740,0.0300294720,0.0289030448,0.4566410482,0.4785755873,0.1623255014,0.1872500479,0.1110724136,0.1108644083,0.3696683049,0.0000000000,0.0000000000,0.0236194376,0.1016160697,0.1264173388,0.1922298372,0.2000008821,0.0000000014,0.0254006982,0.0599776804,0.0302480087,-0.0171632040,0.2070682496,-0.0036054433,0.0592120700,0.2069787532,0.0124257999
07:04:27:40.536,61,0.0740654990,0.3326348066,0.1002514958,0.0000000000,0.0000000000,0.0501555763,0.0000000000,0.0740594119,0.3333436549,0.0276239179,0.0000000000,0.0000000000,0.0501651391,0.0000000000,0.0216490217,0.0000000000,0.0077614058,0.1457543522,0.0640855730,0.1367134601,0.1792712063,0.0000000000,0.0097966874,0.1865458637,0.2333987057,0.0000000000,0.0000000000,0.0754110888,0.0859240144,0.1605377346,0.1688537598,0.0544851609,0.0149074346,0.1578143537,0.1509029716,0.0293569546,0.0282740332,0.4614827335,0.4829618931,0.1624792069,0.1874029040,0.1261762977,0.1259481311,0.3652218282,0.0000000000,0.0000000000,0.0227897763,0.1018905491,0.1267277151,0.1902862489,0.1979798526,0.0000000011,0.0259076953,0.0567861758,0.0309911147,-0.0165258236,0.2036562562,-0.0034127340,0.0599787310,0.2035662234,0.0123730861
07:04:27:41.537,61,0.0617345423,0.3264937401,0.1025984734,0.0000000000,0.0000000000,0.0508368798,0.0000000000,0.0617038123,0.3272291422,0.0253627002,0.0000000000,0.0000000000,0.0508468263,0.0000000000,0.0221343040,0.0000000000,0.0082413936,0.1463579983,0.0631306097,0.1368552595,0.1764537692,0.0000000000,0.0095678633,0.1859370768,0.2330745906,0.0000000000,0.0000000000,0.0753321126,0.0860694349,0.1613484323,0.1691401899,0.0536571704,0.0151025914,0.1558648348,0.1487501562,0.0287618060,0.0277275033,0.4639800787,0.4851451516,0.1622352749,0.1871033758,0.1329962015,0.1327541471,0.3637849391,0.0000000000,0.0000000000,0.0220579002,0.1020693555,0.1268869936,0.1880543381,0.1953707188,0.0000000009,0.0264273435,0.0554859079,0.0317030996,-0.0151846660,0.1999162734,-0.0030766327,0.0614298731,0.1998257041,0.0124328425
07:04:27:42.538,61,0.0419688635,0.3195015192,0.1060911492,0.0000000000,0.0000000000,0.0513321981,0.0000000000,0.0418961719,0.3202780187,0.0219197851,0.0000000000,0.0000000000,0.0513424054,0.0000000000,0.0225051120,0.0000000000,0.0085513219,0.1441266388,0.0623128749,0.1354203671,0.1740420014,0.0000000000,0.0091045676,0.1853908896,0.2325646281,0.0000000000,0.0000000000,0.0752472058,0.0861457735,0.1625184268,0.1694509536,0.0530439876,0.0152615979,0.1546965539,0.1471606195,0.0281977393,0.0272162259,0.4651849866,0.4859378636,0.1599456519,0.1829599440,0.1378640383,0.1376008838,0.3632412851,0.0000000000,0.0000000000,0.0213959031,0.1019668430,0.1266255975,0.1828699857,0.1881742626,0.0000000003,0.0269511305,0.0545738935,0.0321640521,-0.0131345680,0.1956638247,-0.0026031856,0.0635753199,0.1955725998,0.0125854285
07:04:27:43.538,61,0.0274716578,0.3115389049,0.1099135056,0.0000000000,0.0000000000,0.0517974421,0.0000000000,0.0273933653,0.3123573959,0.0180738922,0.0000000000,0.0000000000,0.0518078804,0.0000000000,0.0227110125,0.0000000000,0.0085986368,0.1361863911,0.0617768615,0.1321367621,0.1731105745,0.0000000000,0.0085146893,0.1839447021,0.2301978618,0.0000000000,0.0000000000,0.0751012042,0.0861095488,0.1633838564,0.1697024554,0.0526351184,0.0153979156,0.1544110030,0.1461459696,0.0277000815,0.0267720595,0.4516460598,0.4622268379,0.1507577747,0.1702854782,0.1420153528,0.1417293251,0.3623263836,0.0000000000,0.0000000000,0.0208357312,0.1016291305,0.1258524358,0.1774953902,0.1817399561,0.0000000004,0.0278070066,0.0539324805,0.0327873938,-0.0108403312,0.1908196062,-0.0020939817,0.0659283772,0.1907277554,0.0127191888
07:04:27:44.538,61,0.0192699600,0.3061219454,0.1118931994,0.0000000000,0.0000000000,0.0522485301,0.0000000000,0.0192068499,0.3069584370,0.0161201879,0.0000000000,0.0000000000,0.0522591397,0.0000000000,0.0227399636,0.0000000000,0.0084360456,0.1258749217,0.0616074987,0.1263182312,0.1733895540,0.0000000000,0.0078969803,0.1769307405,0.2220977545,0.0000000000,0.0000000000,0.0748628899,0.0859381258,0.1641702503,0.1699490398,0.0524529852,0.0155253438,0.1551831067,0.1453522295,0.0272608846,0.0263819993,0.4144905508,0.4286613166,0.1353804320,0.1527240723,0.1442067623,0.1439093649,0.3599633574,0.0000000000,0.0000000000,0.0203736220,0.1009105146,0.1231562197,0.1706329882,0.1740596741,0.0000000011,0.0288066100,0.0536529757,0.0332939252,-0.0096746497,0.1875191182,-0.0018357188,0.0671582520,0.1874267608,0.0127264885
07:04:27:45.539,61,0.0154136987,0.3059417009,0.1115384325,0.0000000000,0.0000000000,0.0525734499,0.0000000000,0.0153528126,0.3067727387,0.0164860711,0.0000000000,0.0000000000,0.0525840931,0.0000000000,0.0225867126,0.0000000000,0.0080989478,0.1151237264,0.0618769787,0.1189620867,0.1847716123,0.0000000000,0.0073432554,0.1695830971,0.2143139690,0.0000000000,0.0000000000,0.0745522529,0.0856674686,0.1646773815,0.1700123698,0.0525553152,0.0156518258,0.1638219506,0.1448870748,0.0269338749,0.0260931365,0.3830932379,0.3954075277,0.1210365593,0.1369128227,0.1476153582,0.1473001242,0.3569973409,0.0000000000,0.0000000000,0.0200324245,0.0983205810,0.1179935187,0.1651364565,0.1684121788,0.0000000068,0.0301030576,0.0523807034,0.0335723609,-0.0098944483,0.1874060780,-0.0018762647,0.0669467226,0.1873137355,0.0126786362
07:04:27:46.539,61,0.0132595589,0.3055440784,0.1114080474,0.0000000000,0.0000000000,0.0529084019,0.0000000000,0.0132001713,0.3063724339,0.0166209098,0.0000000000,0.0000000000,0.0529190749,0.0000000000,0.0222827923,0.0000000000,0.0075833434,0.1066859812,0.0657390505,0.1129029244,0.2085662633,0.0000000000,0.0068519423,0.1640661955,0.2074410468,0.0000000000,0.0000000000,0.0741693676,0.0852740780,0.1650136858,0.1699781716,0.0529622659,0.0158042088,0.1734561622,0.1444369555,0.0267116223,0.0259008240,0.3529201448,0.3642427623,0.1056794301,0.1196679771,0.1502137184,0.1498900354,0.3518511355,0.0000000000,0.0000000000,0.0198137015,0.0959134623,0.1142072901,0.1618618518,0.1649680734,0.0000000279,0.0310394578,0.0520365611,0.0340849161,-0.0099758385,0.1871617138,-0.0018891722,0.0668715462,0.1870693266,0.0126475040
07:04:27:47.540,61,0.0120652448,0.3038051724,0.1112457067,0.0000000000,0.0000000000,0.0533435233,0.0000000000,0.0120069552,0.3046278059,0.0167648736,0.0000000000,0.0000000000,0.0533543043,0.0000000000,0.0219156463,0.0000000000,0.0069633261,0.1017819270,0.0704126582,0.1099182144,0.2202893347,0.0000000000,0.0064132567,0.1577506214,0.2005069107,0.0000000000,0.0000000000,0.0736887679,0.0847552866,0.1653257012,0.1699302047,0.0534975603,0.0159670580,0.1792651117,0.1439830810,0.0265514776,0.0257683583,0.3385425210,0.3490790427,0.0971032009,0.1104037166,0.1552167833,0.1548903584,0.3490326703,0.0000000000,0.0000000000,0.0196888112,0.0941634625,0.1119201928,0.1595718712,0.1627098918,0.0000000545,0.0316974744,0.0521304049,0.0340426937,-0.0100642694,0.1860961169,-0.0018948116,0.0667874888,0.1860035509,0.0125579834
07:04:27:48.541,61,0.0105961226,0.2961585820,0.1102583706,0.0000000000,0.0000000000,0.0543634556,0.0000000000,0.0105564147,0.2969524860,0.0176698584,0.0000000000,0.0000000000,0.0543753244,0.0000000000,0.0215440635,0.0000000000,0.0062342430,0.0991772637,0.0761043802,0.1081757396,0.2270882726,0.0000000000,0.0060370597,0.1507673115,0.1934127659,0.0000000000,0.0000000000,0.0731353983,0.0841318294,0.1657586098,0.1700377464,0.0542709753,0.0161666758,0.1823870540,0.1433578283,0.0264235307,0.0256701503,0.3290362954,0.3385480940,0.0899730921,0.1024977639,0.1682338715,0.1679386795,0.3446579576,0.0000000000,0.0000000000,0.0196465608,0.0930791721,0.1105904505,0.1577092111,0.1607435495,0.0000000938,0.0320732966,0.0522796772,0.0339566618,-0.0106167952,0.1814082861,-0.0019473446,0.0662521720,0.1813151687,0.0121364370
07:04:27:49.542,61,0.0095475027,0.2845428288,0.1069011837,0.0000000000,0.0000000000,0.0559529066,0.0000000000,0.0095217833,0.2852694392,0.0209110714,0.0000000000,0.0000000000,0.0559663996,0.0000000000,0.0211856142,0.0000000000,0.0054601799,0.0967200473,0.0810471550,0.1070340425,0.2332226038,0.0000000000,0.0057030763,0.1434961855,0.1861494482,0.0000000000,0.0000000000,0.0724894106,0.0832180008,0.1662357002,0.1702307761,0.0559424646,0.0163810421,0.1864286959,0.1427520365,0.0263477787,0.0256272182,0.3184578419,0.3273765743,0.0841316655,0.0959202275,0.1851276904,0.1848613769,0.3418433964,0.0000000000,0.0000000000,0.0197064243,0.0922494978,0.1096324995,0.1560063362,0.1586897373,0.0000001131,0.0320985466,0.0519866347,0.0339728817,-0.0125803761,0.1742751300,-0.0022148541,0.0643168613,0.1741811633,0.0113091879
07:04:27:50.543,61,0.0086808372,0.2743242085,0.1053873375,0.0000000000,0.0000000000,0.0572755449,0.0166443773,0.0086610653,0.2750129998,0.0223091133,0.0000000000,0.0000000000,0.0572904535,0.0167632867,0.0208206754,0.0000000000,0.0046410663,0.0930475369,0.0850083083,0.1060910374,0.2461999208,0.0000000000,0.0053449096,0.1362604946,0.1779185832,0.0000000000,0.0000000000,0.0717593431,0.0817895308,0.1666573435,0.1703745127,0.0579904541,0.0165745392,0.1944049597,0.1423439085,0.0263373777,0.0256508179,0.2991229892,0.3066531122,0.0790703073,0.0900837183,0.1951221675,0.1948509365,0.3382768631,0.0000000000,0.0000000000,0.0198697019,0.0914707258,0.1087691411,0.1544130892,0.1566022635,0.0000001238,0.0317210741,0.0508239642,0.0339085087,-0.0134359971,0.1680112183,-0.0022788085,0.0634744465,0.1679164767,0.0107520847
07:04:27:51.543,61,0.0079324115,0.2657507062,0.1056225970,0.0000000000,0.0000000000,0.0582436994,0.0392734259,0.0079163015,0.2664275765,0.0219583865,0.0000000000,0.0000000000,0.0582593121,0.0394414291,0.0204633139,0.0000000000,0.0038170393,0.0889835656,0.0874548107,0.1052400544,0.2554193735,0.0000000000,0.0049416977,0.1298803836,0.1701887548,0.0000000000,0.0000000000,0.0710153878,0.0803107545,0.1671603322,0.1705975235,0.0602942109,0.0167281050,0.2057681680,0.1422939748,0.0263996981,0.0257507004,0.2827079594,0.2892752588,0.0755339786,0.0860160142,0.2012680322,0.2009868324,0.3342265487,0.0000000000,0.0000000000,0.0201258976,0.0907214284,0.1079371050,0.1533401459,0.1551646143,0.0000001427,0.0311449729,0.0500766933,0.0340982601,-0.0132363467,0.1627657562,-0.0021735865,0.0636717081,0.1626704335,0.0104424022
07:04:27:52.543,61,0.0072699492,0.2593665719,0.1048750952,0.0000000000,0.0000000000,0.0590932518,0.0542354248,0.0072562401,0.2600231767,0.0226022620,0.0000000000,0.0000000000,0.0591094606,0.0544159301,0.0201253369,0.0000000000,0.0030268233,0.0856713429,0.0889025331,0.1040165871,0.2619434893,0.0000000000,0.0044795373,0.1257097125,0.1643896103,0.0000000000,0.0000000000,0.0702753738,0.0789488181,0.1675998420,0.1707997620,0.0629199296,0.0168614872,0.2132171988,0.1424075365,0.0265168175,0.0259016361,0.2696363628,0.2756522596,0.0723362789,0.0820952579,0.2042660415,0.2039821446,0.3291960657,0.0000000000,0.0000000000,0.0204574428,0.0899549350,0.1066661552,0.1519740969,0.1532428861,0.0000001450,0.0313775055,0.0496927425,0.0346067064,-0.0136331189,0.1588540375,-0.0021840073,0.0632610694,0.1587582529,0.0101213548
07:04:27:53.544,61,0.0066743675,0.2564183176,0.1051523760,0.0000000000,0.0000000000,0.0597196035,0.0632296205,0.0066623492,0.2570732832,0.0222617593,0.0000000000,0.0000000000,0.0597362928,0.0634202957,0.0197971519,0.0000000000,0.0022757754,0.0836306810,0.0899259001,0.1025475636,0.2676278651,0.0000000000,0.0039523826,0.1235948950,0.1612889618,0.0000000000,0.0000000000,0.0695705414,0.0779525042,0.1678539068,0.1708043069,0.0652181506,0.0169786923,0.2180823982,0.1426426917,0.0266693756,0.0260827746,0.2623763084,0.2679459453,0.0701021403,0.0793403462,0.2059006393,0.2056135535,0.3270185292,0.0000000000,0.0000000000,0.0208136979,0.0890979916,0.1052433699,0.1509171724,0.1517955214,0.0000001970,0.0317187384,0.0495950617,0.0350689776,-0.0134315891,0.1570514292,-0.0021268993,0.0634464771,0.1569554657,0.0100337872
07:04:27:54.545,61,0.0061337892,0.2565137446,0.1058661416,0.0000000000,0.0000000000,0.0602045804,0.0677114651,0.0061230492,0.2571774721,0.0215107743,0.0000000000,0.0000000000,0.0602217130,0.0679061934,0.0194770359,0.0000000000,0.0015107775,0.0821769536,0.0906829908,0.1010803431,0.2722260058,0.0000000000,0.0033978494,0.1222078651,0.1592704654,0.0000000000,0.0000000000,0.0689203739,0.0771175399,0.1680192351,0.1707049906,0.0671544671,0.0170857925,0.2216531336,0.1429316103,0.0268613733,0.0263029430,0.2567211688,0.2616809905,0.0682421103,0.0770535097,0.2070227116,0.2067322582,0.3255572915,0.0000000000,0.0000000000,0.0211996716,0.0881867483,0.1039113477,0.1501020938,0.1508320868,0.0000002693,0.0327038355,0.0498895645,0.0355521962,-0.0129783563,0.1571141332,-0.0020559677,0.0638765618,0.1570182443,0.0101058129
07:04:27:55.545,61,0.0056403270,0.2580719888,0.1059037074,0.0000000000,0.0000000000,0.0605863184,0.0699597225,0.0056306142,0.2587389648,0.0214858726,0.0000000000,0.0000000000,0.0606038719,0.0701572821,0.0191669371,0.0000000000,0.0007610549,0.0811079368,0.0912682563,0.0998069867,0.2743402123,0.0000000000,0.0028467653,0.1212770045,0.1579996347,0.0000000000,0.0000000000,0.0683239251,0.0763947070,0.1682176143,0.1706272513,0.0683107749,0.0171765033,0.2234544754,0.1431522220,0.0270237792,0.0264864359,0.2539184690,0.2586973310,0.0670595691,0.0756924301,0.2074074447,0.2071124315,0.3241955936,0.0000000000,0.0000000000,0.0215304326,0.0873850286,0.1029179692,0.1493690461,0.1500133872,0.0000003665,0.0335907377,0.0506559983,0.0360858403,-0.0129613662,0.1580680460,-0.0020659524,0.0638895780,0.1579722464,0.0101703089
07:04:27:56.547,61,0.0051883501,0.2593067288,0.1058176830,0.0000000000,0.0000000000,0.0609275475,0.0701006725,0.0051795030,0.2599748075,0.0215423089,0.0000000000,0.0000000000,0.0609454960,0.0702967048,0.0188815333,0.0000000000,0.0000482630,0.0803074315,0.0918029770,0.0989474952,0.2757435441,0.0000000000,0.0023606250,0.1206019744,0.1571047753,0.0000000000,0.0000000000,0.0677745640,0.0757522583,0.1684052795,0.1705556959,0.0691973940,0.0172663424,0.2245926261,0.1433394253,0.0271852333,0.0266659353,0.2521790266,0.2568691075,0.0661410466,0.0746795833,0.2072649449,0.2069657743,0.3232751489,0.0000000000,0.0000000000,0.0218362436,0.0866948888,0.1021459326,0.1487484425,0.1493503749,0.0000004497,0.0337594002,0.0510535166,0.0363674425,-0.0129938442,0.1588231176,-0.0020811905,0.0638299957,0.1587274522,0.0102102328
07:04:27:57.547,61,0.0047735483,0.2607393861,0.1057592109,0.0000000000,0.0000000000,0.0611670017,0.0670425370,0.0047654556,0.2614093423,0.0215910096,0.0000000000,0.0000000000,0.0611852184,0.0672360286,0.0185966715,0.0006863605,0.0000000000,0.0796601102,0.0922882855,0.0982764512,0.2779887617,0.0000000000,0.0019023734,0.1200432777,0.1563968807,0.0000000000,0.0000000000,0.0672687516,0.0751731992,0.1685255766,0.1704058051,0.0698274672,0.0173483994,0.2253360003,0.1434882134,0.0273429211,0.0268394705,0.2504508495,0.2547277510,0.0653986856,0.0738879144,0.2018270791,0.2014823556,0.3204555511,0.0000000000,0.0000000000,0.0221250765,0.0860019252,0.1014059857,0.1481554061,0.1487479955,0.0000005235,0.0335569791,0.0522266440,0.0367435552,-0.0130213872,0.1596995592,-0.0020973082,0.0637857616,0.1596039832,0.0102604749
07:04:27:58.548,61,0.0043924218,0.2626939714,0.1061182246,0.0000000000,0.0000000000,0.0614108294,0.0611303188,0.0043850006,0.2633718252,0.0212008450,0.0000000000,0.0000000000,0.0614292920,0.0613216087,0.0183221847,0.0013759709,0.0000000000,0.0791304857,0.0927549526,0.0976497903,0.2813745737,0.0000000000,0.0014668371,0.1197066382,0.1558448672,0.0000000000,0.0000000000,0.0667918772,0.0746281296,0.1685813516,0.1702033281,0.0704269260,0.0174275544,0.2260116339,0.1436415166,0.0275279675,0.0270355027,0.2489700764,0.2529976070,0.0647147149,0.0731591731,0.2003195137,0.1999599934,0.3194174170,0.0000000000,0.0000000000,0.0224150028,0.0854291692,0.1008138210,0.1477520615,0.1483617127,0.0000005168,0.0332829840,0.0537156165,0.0371556021,-0.0127836028,0.1608979702,-0.0020747315,0.0639899522,0.1608025879,0.0103719113
