Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
21:29:09:24.777,61,0.0023526780,0.1197144687,0.1740060300,0.0000000000,0.0000000000,0.3494438231,0.0548988916,0.0024630981,0.1203651726,0.0000000000,0.0374195352,0.0000000000,0.3452698886,0.0523636639,0.0475228280,0.0000000000,0.0670424923,0.1534551382,0.1815731525,0.1022853926,0.1843154579,0.0000000000,0.0847355649,0.1799869388,0.2705205381,0.0000000000,0.0000000000,0.0484109223,0.0515589043,0.1306552440,0.1560845375,0.0972621143,0.0575575642,0.1634873450,0.1011283696,0.0673667863,0.0591964386,0.1477221400,0.1779974252,0.0630680695,0.0845262930,0.2314513624,0.2318355739,0.1161959991,0.0000000000,0.0000000000,0.0301304180,0.3605552912,0.3751395941,0.3511770368,0.4203670025,0.0000000015,0.1293503791,-0.0096761920,-0.2109072059,0.0227965228,0.0735460445,0.0016794765,0.1060090661,0.0735430047,0.0077955332
21:29:09:25.778,61,0.0021794837,0.1253715307,0.1814266592,0.0000000000,0.0000000000,0.3422134519,0.0529639423,0.0022811412,0.1260989159,0.0000000000,0.0447207429,0.0000000000,0.3377694786,0.0506311767,0.0474001281,0.0000000000,0.0666516796,0.1541009247,0.1832019985,0.1027337313,0.1876654029,0.0000000000,0.0822547302,0.1794928908,0.2659915686,0.0000000000,0.0000000000,0.0483503863,0.0514256097,0.1304459572,0.1550666392,0.0971959606,0.0574761890,0.1631993800,0.1006990373,0.0674927980,0.0591890030,0.1476530433,0.1778544337,0.0631656274,0.0842983499,0.2296863496,0.2299057692,0.1159137115,0.0000000000,0.0000000000,0.0299087595,0.3639169633,0.3757701218,0.3526909947,0.4201077223,0.0000000009,0.1305858493,-0.0134163657,-0.2148309499,0.0272373240,0.0770580918,0.0021027571,0.1105010509,0.0770560056,0.0085141044
21:29:09:26.779,61,0.0020134477,0.1298079193,0.1816496700,0.0000000000,0.0000000000,0.3384870887,0.0516933873,0.0021070237,0.1305611283,0.0000000000,0.0448689610,0.0000000000,0.3338522911,0.0494683720,0.0472191088,0.0000000000,0.0662227198,0.1546560377,0.1841826141,0.1032124311,0.1911600232,0.0000000000,0.0809913427,0.1789870560,0.2637084126,0.0000000000,0.0000000000,0.0482675955,0.0512793474,0.1301559955,0.1539469361,0.0969935507,0.0573201291,0.1630028635,0.1003824696,0.0675951764,0.0591501407,0.1473526657,0.1774564981,0.0632744804,0.0840812549,0.2294466197,0.2296026796,0.1156104878,0.0000000000,0.0000000000,0.0296660103,0.3658313751,0.3763169944,0.3534786999,0.4196615815,0.0000000004,0.1310857087,-0.0154687846,-0.2192083895,0.0273217466,0.0797851086,0.0021842304,0.1106133610,0.0797837600,0.0088256719
21:29:09:27.779,61,0.0021554118,0.1376367807,0.1879853308,0.0000000000,0.0000000000,0.3342324197,0.0465972684,0.0022437701,0.1384778619,0.0000000000,0.0510649905,0.0000000000,0.3295291662,0.0448048376,0.0469383188,0.0000000000,0.0658174381,0.1551863253,0.1849658936,0.1037630215,0.1950348467,0.0000000000,0.0799635872,0.1786127537,0.2621061206,0.0000000000,0.0000000000,0.0481521375,0.0511026420,0.1296930462,0.1520197392,0.0966405571,0.0570863038,0.1628932953,0.1001826003,0.0676371157,0.0590494089,0.1470007002,0.1769811511,0.0635023639,0.0840054899,0.2291998565,0.2293196917,0.1154283807,0.0000000000,0.0000000000,0.0293722022,0.3685127795,0.3782936037,0.3544220924,0.4196017981,0.0000000002,0.1324696839,-0.0159536153,-0.2228420973,0.0310822576,0.0846322924,0.0026364308,0.1144262850,0.0846322924,0.0096858749
21:29:09:28.780,61,0.0093136197,0.1429055482,0.1920846403,0.0000000000,0.0000000000,0.3279561996,0.0313437320,0.0101073245,0.1438064575,0.0000000000,0.0554108210,0.0000000000,0.3238447309,0.0300710686,0.0466210470,0.0000000000,0.0654603392,0.1558395326,0.1856513470,0.1063800156,0.1967016757,0.0000000000,0.0768270642,0.1782406121,0.2602820396,0.0000000000,0.0000000000,0.0480940975,0.0509713665,0.1294545531,0.1510598958,0.0958959237,0.0568334311,0.1626100242,0.0999628082,0.0675081685,0.0588459820,0.1468694657,0.1766272485,0.0639390871,0.0842084512,0.2239318341,0.2240220904,0.1158233806,0.0000000000,0.0000000000,0.0290186238,0.3695944846,0.3792678714,0.3575225472,0.4205020666,0.0000000001,0.1336049289,-0.0143587925,-0.2252868563,0.0337179750,0.0878964514,0.0029707747,0.1168889776,0.0878973603,0.0102769714
21:29:09:29.781,61,0.0148048773,0.1430610418,0.1928006113,0.0000000000,0.0000000000,0.3231023848,0.0188157819,0.0159969088,0.1439675093,0.0000000000,0.0563424937,0.0000000000,0.3194901645,0.0177208520,0.0463305376,0.0000000000,0.0651502162,0.1565550119,0.1862477511,0.1105534509,0.1974381506,0.0000000000,0.0723835528,0.1777771562,0.2564247847,0.0000000000,0.0000000000,0.0481271297,0.0509160236,0.1294742376,0.1505137384,0.0945977420,0.0565818250,0.1621898711,0.0997165143,0.0672919974,0.0585867837,0.1468322277,0.1762528718,0.0644460022,0.0844871551,0.2179666609,0.2180262804,0.1170036793,0.0000000000,0.0000000000,0.0286344104,0.3698827326,0.3795978427,0.3588127196,0.4210049510,0.0000000001,0.1333297193,-0.0096902978,-0.2267195433,0.0342846103,0.0879966021,0.0030241387,0.1173236743,0.0879975185,0.0103268260
21:29:09:30.782,61,0.0175665133,0.1481910497,0.2070212066,0.0000000000,0.0000000000,0.3183046579,0.0110977674,0.0188856851,0.1492353827,0.0000000000,0.0708332658,0.0000000000,0.3149417639,0.0101203881,0.0460607596,0.0000000000,0.0647791699,0.1569574475,0.1866141707,0.1122596189,0.1977937222,0.0000000000,0.0705190673,0.1778015196,0.2552325130,0.0000000000,0.0000000000,0.0481566787,0.0508750416,0.1293963045,0.1499556005,0.0938100591,0.0563058183,0.1620414704,0.0996328592,0.0671415478,0.0583751276,0.1466916054,0.1758482307,0.0650722682,0.0849353522,0.2155969292,0.2156444937,0.1177125871,0.0000000000,0.0000000000,0.0282865539,0.3706776798,0.3813920915,0.3616699874,0.4224863350,0.0000000001,0.1317230612,-0.0056845904,-0.2269753069,0.0430897996,0.0912476555,0.0039415518,0.1259414852,0.0912494659,0.0114931492
21:29:09:31.782,61,0.0183760282,0.1460330039,0.1979639530,0.0000000000,0.0000000000,0.3152490258,0.0083078034,0.0197052825,0.1469963193,0.0000000000,0.0614071228,0.0000000000,0.3117391765,0.0073843813,0.0459591635,0.0000000000,0.0646632537,0.1574941576,0.1871008128,0.1129224896,0.1977146864,0.0000000000,0.0696922466,0.1783404201,0.2551059127,0.0000000000,0.0000000000,0.0483250357,0.0509797521,0.1295786351,0.1499055028,0.0935457721,0.0563023314,0.1617792100,0.0993186831,0.0671214834,0.0582744367,0.1466753781,0.1757291257,0.0654280558,0.0851125941,0.2116501033,0.2116934955,0.1180423796,0.0000000000,0.0000000000,0.0281496234,0.3711365163,0.3819295466,0.3625837266,0.4226989746,0.0000000002,0.1308295131,-0.0020681792,-0.2278035730,0.0373602808,0.0898578092,0.0033653823,0.1204461232,0.0898592472,0.0108257802
21:29:09:32.783,61,0.0157266799,0.1470362097,0.1818398237,0.0000000000,0.0000000000,0.3136865795,0.0084600132,0.0163159929,0.1478849202,0.0000000000,0.0449840538,0.0000000000,0.3100955486,0.0078136791,0.0459356457,0.0000000000,0.0646130815,0.1576625705,0.1871415377,0.1116456315,0.1973331571,0.0000000000,0.0697126836,0.1784839779,0.2551348507,0.0000000000,0.0000000000,0.0484502017,0.0510929078,0.1297696531,0.1501324773,0.0937807560,0.0563590713,0.1617002636,0.0990744010,0.0673005059,0.0583602861,0.1465948820,0.1756137162,0.0654747561,0.0849959403,0.2103334069,0.2103749216,0.1180358380,0.0000000000,0.0000000000,0.0282262843,0.3679312170,0.3778271973,0.3620011806,0.4203565717,0.0000000006,0.1297826767,0.0001515096,-0.2279473543,0.0273671150,0.0903716907,0.0024796529,0.1106300429,0.0903733000,0.0100045381
21:29:09:33.784,61,0.0127804941,0.1388307661,0.1755245030,0.0000000000,0.0000000000,0.3131794333,0.0248283464,0.0129890917,0.1395897418,0.0000000000,0.0386501178,0.0000000000,0.3095406294,0.0226553865,0.0460362248,0.0000000000,0.0646579266,0.1579848677,0.1872963607,0.1087496951,0.1934271753,0.0000000000,0.0710334629,0.1770085245,0.2551217973,0.0000000000,0.0000000000,0.0485308990,0.0511784032,0.1299977154,0.1505285501,0.0941837206,0.0565531887,0.1611949354,0.0985423177,0.0673092827,0.0583747737,0.1470082402,0.1760338843,0.0652252138,0.0846625790,0.2099771798,0.2100411505,0.1177134290,0.0000000000,0.0000000000,0.0282911677,0.3586453795,0.3720788360,0.3542222083,0.4173453748,0.0000000012,0.1288724542,0.0008744817,-0.2235432118,0.0235242192,0.0852941871,0.0020111708,0.1068349928,0.0852943659,0.0091169653
21:29:09:34.784,61,0.0108165778,0.1274219304,0.1674986929,0.0000000000,0.0000000000,0.3160090744,0.0413190201,0.0108573679,0.1280694455,0.0000000000,0.0307890121,0.0000000000,0.3123807311,0.0384808369,0.0462384634,0.0000000000,0.0647746921,0.1581875682,0.1873692274,0.1074537858,0.1819302589,0.0000000000,0.0716790631,0.1766420156,0.2557009757,0.0000000000,0.0000000000,0.0486423559,0.0512850285,0.1304280609,0.1511034817,0.0946321338,0.0567631759,0.1604460478,0.0979592800,0.0672483966,0.0583633892,0.1519868970,0.1817768812,0.0651121810,0.0845321268,0.2187070996,0.2191770524,0.1170697734,0.0000000000,0.0000000000,0.0282645952,0.3558433652,0.3702405095,0.3519535661,0.4164462984,0.0000000016,0.1281347424,0.0017312330,-0.2195180655,0.0187504049,0.0782469660,0.0014700766,0.1020082533,0.0782452077,0.0079839518
21:29:09:35.784,61,0.0095535452,0.1205668896,0.1548237950,0.0000000000,0.0000000000,0.3224616647,0.0508057252,0.0095233517,0.1211034507,0.0000000000,0.0182295498,0.0000000000,0.3189080358,0.0474599823,0.0464609861,0.0000000000,0.0648538098,0.1580446661,0.1871460229,0.1050869748,0.1782034039,0.0000000000,0.0752620250,0.1762111932,0.2593495250,0.0000000000,0.0000000000,0.0486525111,0.0513422228,0.1308442056,0.1518982947,0.0953428298,0.0568855517,0.1601064950,0.0976036787,0.0673135445,0.0585152060,0.1540663391,0.1844424605,0.0648984611,0.0844535530,0.2384434491,0.2394957095,0.1152680963,0.0000000000,0.0000000000,0.0282844678,0.3543505073,0.3697395027,0.3505647779,0.4163680077,0.0000000019,0.1257799119,0.0036795235,-0.2159847915,0.0111053390,0.0739824772,0.0008230856,0.0943193436,0.0739795640,0.0069799870
21:29:09:36.786,61,0.0085814856,0.1152355298,0.1385422796,0.0000000000,0.0000000000,0.3320874274,0.0567401797,0.0085152155,0.1156542301,0.0000000000,0.0020892241,0.0000000000,0.3285066783,0.0530814379,0.0466589816,0.0000000000,0.0648990646,0.1577412188,0.1868050098,0.1024997607,0.1763802171,0.0000000000,0.0809063762,0.1757639199,0.2634785473,0.0000000000,0.0000000000,0.0485418625,0.0513098724,0.1310400367,0.1525105089,0.0964986384,0.0569364913,0.1600862890,0.0974493697,0.0675016716,0.0587948374,0.1551342756,0.1857483387,0.0645727217,0.0843398049,0.2499245256,0.2511957586,0.1125869676,0.0000000000,0.0000000000,0.0283541232,0.3537476063,0.3726603091,0.3497253060,0.4171499014,0.0000000019,0.1244832352,0.0046323575,-0.2124594897,0.0012730508,0.0706492215,0.0000900899,0.0844205692,0.0706453919,0.0059667015
21:29:09:37.786,61,0.0077848234,0.1153059304,0.1075112298,0.0000000000,0.0000000000,0.3409785032,0.0603524558,0.0077032363,0.1155429482,0.0285727251,0.0000000000,0.0000000000,0.3374093771,0.0564390719,0.0468355939,0.0000000000,0.0649512857,0.1573959291,0.1864028275,0.1006858870,0.1757298559,0.0000000000,0.0844404101,0.1754012406,0.2663902342,0.0000000000,0.0000000000,0.0483624078,0.0512126088,0.1310358346,0.1529224664,0.0973612517,0.0569522157,0.1602798253,0.0974338204,0.0677753761,0.0591721646,0.1557143182,0.1864060611,0.0641917214,0.0841914788,0.2582685351,0.2597046494,0.1106674075,0.0000000000,0.0000000000,0.0284913871,0.3537118733,0.3778068423,0.3492715359,0.4190936983,0.0000000019,0.1232281178,0.0050603901,-0.2109479308,-0.0174106229,0.0705918893,-0.0012310316,0.0655118003,0.0705880523,0.0046287011
21:29:09:38.786,61,0.0071040662,0.1142897010,0.1351442784,0.0000000000,0.0000000000,0.3444400430,0.0621805675,0.0070179561,0.1146854982,0.0009558787,0.0000000000,0.0000000000,0.3408766389,0.0581460930,0.0470020249,0.0000000000,0.0649425462,0.1569908559,0.1858778447,0.0997504666,0.1754204035,0.0000000000,0.0855989829,0.1757166386,0.2680974007,0.0000000000,0.0000000000,0.0483051278,0.0511911176,0.1310966909,0.1532189697,0.0980541408,0.0570483133,0.1603753865,0.0973831862,0.0679757223,0.0594720505,0.1558796912,0.1863912642,0.0639008507,0.0839681998,0.2434380949,0.2447277606,0.1100288704,0.0000000000,0.0000000000,0.0287690610,0.3533134162,0.3788866103,0.3490168154,0.4196588099,0.0000000029,0.1218518466,0.0047656121,-0.2083398998,-0.0005824807,0.0700573996,-0.0000408740,0.0823533759,0.0700534210,0.0057719974
21:29:09:39.787,61,0.0065635606,0.1197790280,0.1794502139,0.0000000000,0.0000000000,0.3456901610,0.0588521808,0.0064784912,0.1204620823,0.0000000000,0.0435752869,0.0000000000,0.3421125412,0.0550557598,0.0469636545,0.0000000000,0.0651226342,0.1553678960,0.1835576743,0.0994587168,0.1757025272,0.0000000000,0.0847118944,0.1770024449,0.2689171433,0.0000000000,0.0000000000,0.0482120104,0.0510856025,0.1309502423,0.1532042921,0.0981506333,0.0568825416,0.1607438624,0.0976468697,0.0680367574,0.0595730878,0.1555857807,0.1853028685,0.0639196932,0.0839806795,0.2311824113,0.2321626097,0.1098246649,0.0000000000,0.0000000000,0.0289140064,0.3521809578,0.3733835816,0.3486112058,0.4191076159,0.0000000044,0.1209347397,0.0024125401,-0.2069403529,0.0265465733,0.0736120865,0.0019574536,0.1093254313,0.0736090839,0.0080456883
21:29:09:40.788,61,0.0064746290,0.1214391589,0.2073483467,0.0000000000,0.0000000000,0.3464249074,0.0543966517,0.0063980971,0.1223038062,0.0000000000,0.0716421902,0.0000000000,0.3428473175,0.0509868488,0.0469396450,0.0000000000,0.0652421191,0.1543705314,0.1818157285,0.0993272439,0.1761791408,0.0000000000,0.0846839100,0.1777943373,0.2709883749,0.0000000000,0.0000000000,0.0481427163,0.0510470010,0.1307111830,0.1531652361,0.0981580690,0.0567699447,0.1609715968,0.0978775024,0.0680950135,0.0596892536,0.1551773101,0.1846376359,0.0639581680,0.0841690227,0.2268499285,0.2277643234,0.1098856851,0.0000000000,0.0000000000,0.0291599818,0.3516712487,0.3722750843,0.3482121527,0.4189421535,0.0000000050,0.1214020103,0.0010833365,-0.2085505426,0.0436415672,0.0747824833,0.0032686731,0.1263116449,0.0747797936,0.0094377846
21:29:09:41.788,61,0.0061895605,0.1171552762,0.1817959845,0.0000000000,0.0000000000,0.3474124968,0.0532772765,0.0061190990,0.1178386956,0.0000000000,0.0457582101,0.0000000000,0.3438608646,0.0498282723,0.0470264703,0.0000000000,0.0651161969,0.1537335664,0.1809989363,0.0972499549,0.1788466275,0.0000000000,0.1322260201,0.1708214432,0.2720889747,0.0000000000,0.0000000000,0.0479364619,0.0510270298,0.1303035021,0.1533221751,0.1005902737,0.0568337291,0.1613726020,0.0980734602,0.0682927817,0.0599912964,0.1543069333,0.1840396672,0.0634196252,0.0840355903,0.2324497253,0.2345497757,0.1096869633,0.0000000000,0.0000000000,0.0295244232,0.3512251973,0.3797620237,0.3457588255,0.4191074371,0.0000000050,0.1219624877,0.0000594202,-0.2091098279,0.0278796926,0.0720115900,0.0020108758,0.1107674167,0.0720081404,0.0079734717
21:29:09:42.789,61,0.0059014852,0.1252349168,0.1647643149,0.0000000000,0.0000000000,0.3435942531,0.0498482771,0.0058368393,0.1258543432,0.0000000000,0.0281629842,0.0000000000,0.3400082588,0.0467853732,0.0470843539,0.0000000000,0.0649731234,0.1542636901,0.1814068556,0.0967509374,0.1803067625,0.0000000000,0.0938196257,0.1689084619,0.2721183598,0.0000000000,0.0000000000,0.0478847660,0.0510347188,0.1301242262,0.1532767117,0.1010529250,0.0569155701,0.1610823870,0.0977816582,0.0682673380,0.0600158386,0.1541598588,0.1839656383,0.0631769449,0.0839468762,0.2335657775,0.2358749062,0.1095296368,0.0000000000,0.0000000000,0.0296567585,0.3513341546,0.3814245760,0.3450821340,0.4189642966,0.0000000037,0.1230568141,-0.0013072535,-0.2082892060,0.0171529688,0.0768913776,0.0013214551,0.1003534198,0.0768892542,0.0077182185
21:29:09:43.790,61,0.0058745937,0.1388871372,0.1769450158,0.0000000000,0.0000000000,0.3393354416,0.0442787781,0.0058184634,0.1396565735,0.0000000000,0.0400509872,0.0000000000,0.3355826139,0.0419507064,0.0470004082,0.0000000000,0.0649325401,0.1546099484,0.1817764342,0.0969685465,0.1861447841,0.0000000000,0.0866716802,0.1683715880,0.2712906897,0.0000000000,0.0000000000,0.0478166640,0.0509527177,0.1297699213,0.1528430730,0.1009220332,0.0568215922,0.1610077769,0.0977420509,0.0683389679,0.0600530505,0.1539667398,0.1838023365,0.0633386225,0.0841709599,0.2347529531,0.2369623184,0.1092977598,0.0000000000,0.0000000000,0.0296352096,0.3602455556,0.3836887181,0.3503989279,0.4203095734,0.0000000018,0.1246914119,0.0008664759,-0.2068093866,0.0243767612,0.0853367746,0.0020850892,0.1076992601,0.0853369683,0.0091950446
21:29:09:44.791,61,0.0055498588,0.1435554177,0.1827078611,0.0000000000,0.0000000000,0.3359977305,0.0427508429,0.0054991376,0.1443918645,0.0000000000,0.0457357280,0.0000000000,0.3320769072,0.0406517573,0.0468813479,0.0000000000,0.0650082007,0.1548645347,0.1821301281,0.0972844586,0.1882100552,0.0000000000,0.0828131884,0.1708123088,0.2707805634,0.0000000000,0.0000000000,0.0477643944,0.0508596003,0.1295465678,0.1525331438,0.1007067338,0.0566529967,0.1610077769,0.0977177843,0.0684188008,0.0600656830,0.1539682150,0.1838359833,0.0636579394,0.0844832063,0.2362674922,0.2380458415,0.1088504568,0.0000000000,0.0000000000,0.0295857340,0.3653630018,0.3849686384,0.3549243808,0.4221020043,0.0000000008,0.1255848855,0.0019917076,-0.2054690123,0.0278297327,0.0882382393,0.0024617172,0.1111792326,0.0882392153,0.0098153437
21:29:09:45.791,61,0.0051843463,0.1310414672,0.1717260927,0.0000000000,0.0000000000,0.3349500299,0.0569244586,0.0051381681,0.1317348033,0.0000000000,0.0348619670,0.0000000000,0.3310010731,0.0539073683,0.0469925813,0.0000000000,0.0650105849,0.1555555314,0.1828660816,0.0973126590,0.1888093650,0.0000000000,0.0827401727,0.1700962782,0.2705366611,0.0000000000,0.0000000000,0.0477818958,0.0509047955,0.1298227608,0.1529820114,0.1007884666,0.0567511618,0.1607615948,0.0974541157,0.0683088601,0.0599978194,0.1540050805,0.1840310395,0.0634749904,0.0844537392,0.2349139154,0.2364120483,0.1088125706,0.0000000000,0.0000000000,0.0295793545,0.3644995093,0.3852721155,0.3534328341,0.4225671887,0.0000000006,0.1260485202,0.0052569122,-0.2044527084,0.0212270394,0.0804903954,0.0017121418,0.1045643836,0.0804892704,0.0084189698
21:29:09:46.791,61,0.0048122848,0.1244374886,0.1467496306,0.0000000000,0.0000000000,0.3346602023,0.0601745918,0.0047700545,0.1249386147,0.0000000000,0.0100538395,0.0000000000,0.3307420611,0.0568402968,0.0471549891,0.0000000000,0.0648135915,0.1558214575,0.1830033064,0.0970099792,0.1888756901,0.0000000000,0.0875655785,0.1697361618,0.2717549801,0.0000000000,0.0000000000,0.0478214771,0.0510483868,0.1300715953,0.1535089463,0.1010185108,0.0569801927,0.1606152654,0.0972723663,0.0682439506,0.0600430891,0.1537299305,0.1838306934,0.0630790815,0.0843156427,0.2238809764,0.2255512476,0.1092721820,0.0000000000,0.0000000000,0.0298142955,0.3561410606,0.3851488233,0.3480192125,0.4224968255,0.0000000012,0.1259442270,0.0068034553,-0.2028361261,0.0061236634,0.0763220936,0.0004682775,0.0893846974,0.0763198212,0.0068258950
21:29:09:47.792,61,0.0044507775,0.1165903211,0.1271472275,0.0000000000,0.0000000000,0.3370854855,0.0618978664,0.0044120555,0.1169457212,0.0092466800,0.0000000000,0.0000000000,0.3334316611,0.0583708324,0.0473032035,0.0000000000,0.0646463782,0.1559191197,0.1829973310,0.0968172401,0.1885751635,0.0000000000,0.0889395028,0.1697835028,0.2728983462,0.0000000000,0.0000000000,0.0478378907,0.0511438660,0.1303404272,0.1540048122,0.1011328325,0.0571350008,0.1605324000,0.0971306711,0.0681632236,0.0600691661,0.1534595490,0.1835352480,0.0626750588,0.0840806291,0.2196606994,0.2213215530,0.1098759919,0.0000000000,0.0000000000,0.0300191510,0.3534460366,0.3847348094,0.3458556831,0.4221646488,0.0000000025,0.1246904433,0.0052966978,-0.2017731667,-0.0056340690,0.0714392141,-0.0004031774,0.0774725229,0.0714356080,0.0055381306
21:29:09:48.793,61,0.0041078581,0.1166115031,0.1327659935,0.0000000000,0.0000000000,0.3382187188,0.0631223693,0.0040722983,0.1170003638,0.0036711935,0.0000000000,0.0000000000,0.3346621394,0.0594182052,0.0474245325,0.0000000000,0.0644906238,0.1557850987,0.1827951670,0.0963129923,0.1886764765,0.0000000000,0.1028267741,0.1684869379,0.2735118866,0.0000000000,0.0000000000,0.0477628075,0.0512166917,0.1304118484,0.1545319706,0.1015953943,0.0572706573,0.1607447267,0.0971443281,0.0682130605,0.0602365546,0.1529584527,0.1830883175,0.0620801598,0.0837360099,0.2180950791,0.2197750062,0.1101971567,0.0000000000,0.0000000000,0.0303572547,0.3509330451,0.3844545782,0.3419798911,0.4217200577,0.0000000031,0.1218245700,0.0042049466,-0.2007721663,-0.0022368792,0.0714716315,-0.0001601461,0.0808960050,0.0714680403,0.0057849623
21:29:09:49.794,61,0.0037867955,0.1192571893,0.1445635706,0.0000000000,0.0000000000,0.3386291564,0.0640319809,0.0037541105,0.1197258160,0.0000000000,0.0079700742,0.0000000000,0.3351312578,0.0602090992,0.0475385562,0.0000000000,0.0643241554,0.1560032964,0.1829455346,0.0958689451,0.1886202991,0.0000000000,0.1065429300,0.1678817272,0.2743196785,0.0000000000,0.0000000000,0.0477513187,0.0513328202,0.1305566728,0.1550232619,0.1018464342,0.0574040785,0.1606013477,0.0969198346,0.0681365505,0.0602779649,0.1527732611,0.1830334663,0.0615471266,0.0834579766,0.2175910324,0.2192825675,0.1103738844,0.0000000000,0.0000000000,0.0305814128,0.3497996628,0.3842854202,0.3399502039,0.4212455451,0.0000000030,0.1205901876,0.0024331883,-0.1996675432,0.0048556263,0.0731371939,0.0003557600,0.0880740136,0.0731340498,0.0064442893
21:29:09:50.795,61,0.0034883909,0.1184743047,0.1489976943,0.0000000000,0.0000000000,0.3397342563,0.0662173480,0.0034583325,0.1189669818,0.0000000000,0.0123850228,0.0000000000,0.3363147378,0.0621054210,0.0476986207,0.0000000000,0.0641667396,0.1563377827,0.1832699031,0.0955312029,0.1884689331,0.0000000000,0.1083612964,0.1671591699,0.2749178410,0.0000000000,0.0000000000,0.0476971678,0.0513891242,0.1307681799,0.1555499732,0.1020631343,0.0575070418,0.1604624689,0.0967248231,0.0680896863,0.0603342727,0.1527669579,0.1832354814,0.0611246265,0.0833398849,0.2254396081,0.2272490710,0.1101731732,0.0000000000,0.0000000000,0.0307204500,0.3494789004,0.3846627474,0.3392089307,0.4215257466,0.0000000025,0.1196378097,0.0014102021,-0.2001849264,0.0075456100,0.0726748705,0.0005493385,0.0907786116,0.0726716071,0.0065994961
21:29:09:51.794,61,0.0032121993,0.1145013198,0.1414259523,0.0000000000,0.0000000000,0.3405149281,0.0660905465,0.0031845481,0.1149345115,0.0000000000,0.0048820032,0.0000000000,0.3371352851,0.0618344173,0.0479268618,0.0000000000,0.0639245808,0.1568955928,0.1837140769,0.0952927098,0.1881852150,0.0000000000,0.1090293601,0.1666753888,0.2756191790,0.0000000000,0.0000000000,0.0477719605,0.0515778065,0.1310610920,0.1560973674,0.1022161469,0.0578254908,0.1600700170,0.0963703915,0.0679734275,0.0603193343,0.1525386870,0.1831597835,0.0606685095,0.0831515342,0.2201752365,0.2219880819,0.1104729399,0.0000000000,0.0000000000,0.0309255477,0.3491406143,0.3848262429,0.3386026025,0.4213580191,0.0000000016,0.1201324910,0.0005640546,-0.1998476386,0.0029748986,0.0702098012,0.0002092106,0.0861804336,0.0702058524,0.0060527576
21:29:09:52.796,61,0.0030398762,0.1163666546,0.1315231174,0.0000000000,0.0000000000,0.3408074975,0.0621574931,0.0030145985,0.1167473868,0.0049524158,0.0000000000,0.0000000000,0.3374493420,0.0581961200,0.0481395535,0.0000000000,0.0637120828,0.1574185491,0.1841137856,0.0953246728,0.1814228445,0.0000000000,0.0977667123,0.1679727584,0.2761865258,0.0000000000,0.0000000000,0.0480190739,0.0518476740,0.1315315366,0.1565182954,0.1020931453,0.0582196750,0.1586272418,0.0958264247,0.0677044913,0.0601217300,0.1526869982,0.1833049953,0.0604497716,0.0829443038,0.2033263892,0.2044577450,0.1135309041,0.0000000000,0.0000000000,0.0309519898,0.3488774896,0.3819576502,0.3385611773,0.4207352102,0.0000000017,0.1221991628,0.0002363364,-0.1987267435,-0.0030175690,0.0713172704,-0.0002155700,0.0801395699,0.0713136047,0.0057185618
21:29:09:53.796,61,0.0031828145,0.1160884723,0.1295542866,0.0000000000,0.0000000000,0.3423371017,0.0571916476,0.0031629247,0.1164567918,0.0067665558,0.0000000000,0.0000000000,0.3389422894,0.0537242927,0.0483240671,0.0000000000,0.0637006834,0.1576989293,0.1843085587,0.0955164507,0.1793507636,0.0000000000,0.0947197229,0.1700300425,0.2769652307,0.0000000000,0.0000000000,0.0481806621,0.0520303138,0.1319069862,0.1569483280,0.1019118205,0.0584550723,0.1580028981,0.0955004394,0.0675790608,0.0600441992,0.1529363543,0.1835893840,0.0603885464,0.0829626098,0.2004244477,0.2014522403,0.1145745590,0.0000000000,0.0000000000,0.0309819635,0.3489262462,0.3811492026,0.3393445611,0.4207838178,0.0000000020,0.1207104176,-0.0007112137,-0.1978758872,-0.0041229990,0.0711400136,-0.0002938052,0.0789408833,0.0711363256,0.0056191566
