Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
11:15:18:57.953,61,0.0059626861,0.2640493512,0.2069444954,0.0000000000,0.0000000000,0.0573686063,0.0040428806,0.0059780739,0.2659650147,0.0000000000,0.0817290097,0.0000000000,0.0573357232,0.0040267152,0.0212717038,0.0000000000,0.0125421304,0.1329121888,0.1432237327,0.1550516188,0.2714422345,0.0000000000,0.0137780840,0.0043474822,0.0368451066,0.0000000000,0.0000000000,0.0527819283,0.0568971634,0.1657427996,0.1736612320,0.0842306092,0.0271882229,0.1861778051,0.1065348089,0.0326285213,0.0320843756,0.2213771045,0.2216976285,0.0374155343,0.0426795334,0.0000000000,0.0000000000,0.3313314915,0.0713986754,0.0716596767,0.0343976989,0.0639121011,0.0677340031,0.0796395317,0.0881881565,0.0000000232,0.1337622404,0.0154385138,0.1210398152,0.0492674150,0.1626679450,0.0080822269,0.1247656345,0.1625734121,0.0204082988
11:15:18:58.954,61,0.0059529990,0.2656950653,0.2026350647,0.0000000000,0.0000000000,0.0582748167,0.0033017676,0.0059694247,0.2675676942,0.0000000000,0.0774254054,0.0000000000,0.0582424663,0.0032848101,0.0218367409,0.0000000000,0.0131137110,0.1325476617,0.1306417286,0.1660350263,0.2437115014,0.0000000000,0.0141869364,0.0106895333,0.0458888635,0.0000000000,0.0000000000,0.0544197746,0.0587825626,0.1714837104,0.1799141914,0.0841761306,0.0277466681,0.1706519872,0.1058135107,0.0321542472,0.0316293128,0.2401575893,0.2400598377,0.0383597054,0.0448698476,0.0000000000,0.0000000000,0.3365735114,0.0754927546,0.0757345408,0.0343282446,0.0642408952,0.0681348145,0.0800839737,0.0885321721,0.0000000211,0.1316094398,0.0145898638,0.1218056902,0.0466656685,0.1636275500,0.0077017243,0.1221477240,0.1635331959,0.0201024096
11:15:18:59.954,61,0.0060487580,0.2673414052,0.1998882145,0.0000000000,0.0000000000,0.0589043498,0.0025087656,0.0060684662,0.2691899240,0.0000000000,0.0746621266,0.0000000000,0.0588728227,0.0024890029,0.0224392135,0.0000000000,0.0136419553,0.1329433769,0.1110659018,0.1687920690,0.1999615878,0.0000000000,0.0143792527,0.0349917449,0.0818094164,0.0000000000,0.0000000000,0.0582223050,0.0636966974,0.1740857661,0.1827165931,0.0810260698,0.0281270798,0.1535086930,0.1040222198,0.0315551981,0.0310525279,0.2794348598,0.2782635391,0.0427667797,0.0514579639,0.0000000000,0.0000000000,0.3323920369,0.0787539035,0.0789452344,0.0338913463,0.0643141419,0.0683271959,0.0804081112,0.0887549371,0.0000000126,0.1246903762,0.0133247674,0.1202998385,0.0449928418,0.1646068841,0.0074710944,0.1204721555,0.1645127386,0.0199489687
11:15:19:00.955,61,0.0062778797,0.2688526809,0.1946074665,0.0000000000,0.0000000000,0.0593427867,0.0016369936,0.0063028703,0.2706442475,0.0000000000,0.0693687275,0.0000000000,0.0593127161,0.0016126325,0.0230770707,0.0000000000,0.0139679369,0.1329808086,0.1031810716,0.1432601362,0.1692445427,0.0000000000,0.0146947103,0.0937230960,0.1502958685,0.0000000000,0.0000000000,0.0666512996,0.0754830614,0.1765982658,0.1845052093,0.0799544081,0.0286183655,0.1436036825,0.1003236175,0.0309723951,0.0304998849,0.3294594884,0.3392045200,0.0448153727,0.0548607968,0.0000000000,0.0000000000,0.3312193751,0.0807212591,0.0808671340,0.0325705521,0.0645873919,0.0688631982,0.0809431002,0.0892342702,0.0000000065,0.1179080307,0.0131675089,0.1183453351,0.0417968072,0.1654729992,0.0069779232,0.1172718853,0.1653790176,0.0195257645
11:15:19:01.956,61,0.0065388251,0.2723747492,0.1870738864,0.0000000000,0.0000000000,0.0594092794,0.0007839468,0.0065684351,0.2740921974,0.0000000000,0.0616783090,0.0000000000,0.0593810268,0.0007555741,0.0234120153,0.0000000000,0.0138388984,0.1146705374,0.0993513986,0.1043486148,0.1571277082,0.0000000000,0.0149408141,0.1187101156,0.1762572676,0.0000000000,0.0000000000,0.0698054433,0.0795113370,0.1774115860,0.1848845333,0.0796922743,0.0291288402,0.1394835562,0.0971733183,0.0304917935,0.0300546195,0.3069770038,0.3148700893,0.0455212854,0.0559896342,0.0000000000,0.0000000000,0.3244028091,0.0814496502,0.0815767199,0.0312106889,0.0647804141,0.0693072453,0.0813602060,0.0895238295,0.0000000053,0.1114946157,0.0120708710,0.1160546616,0.0371500067,0.1675501317,0.0062818690,0.1126920059,0.1674563885,0.0190068055
11:15:19:02.956,61,0.0066307336,0.2782315612,0.1807072610,0.0000000000,0.0000000000,0.0590374358,0.0001381496,0.0066614863,0.2798984647,0.0000000000,0.0552544929,0.0000000000,0.0590111315,0.0001088846,0.0233267657,0.0000000000,0.0110281324,0.0764218494,0.0941410437,0.0666085109,0.1507720053,0.0000000000,0.0152610904,0.1432843208,0.1949969232,0.0000000000,0.0000000000,0.0714268982,0.0815510303,0.1635240316,0.1653241813,0.0826630071,0.0294297542,0.1494960636,0.0959692970,0.0303186718,0.0299289264,0.1997461915,0.2058446705,0.0412733927,0.0478217043,0.0000000000,0.0000000000,0.2843551934,0.0709391236,0.0710845888,0.0303217135,0.0645543709,0.0692419931,0.0814479738,0.0894334540,0.0000000108,0.1061570868,0.0116380313,0.1145553291,0.0332606956,0.1710758060,0.0057451464,0.1087908819,0.1709827185,0.0187455472
11:15:19:03.957,61,0.0063454155,0.2811074257,0.1741450578,0.0000000000,0.0000000000,0.0585007556,0.0000851778,0.0063753105,0.2827028930,0.0000000000,0.0487619787,0.0000000000,0.0584763885,0.0000559445,0.0231476333,0.0000000000,0.0086497162,0.0644120201,0.0755214021,0.0423547924,0.1407378614,0.0000000000,0.0155904181,0.1514532864,0.1989761889,0.0000000000,0.0000000000,0.0720978379,0.0823416486,0.1365081370,0.1412501782,0.0980348438,0.0296300333,0.1814980656,0.0976413041,0.0416066535,0.0428154431,0.1476248801,0.1438052058,0.0332950503,0.0366439112,0.0000000000,0.0000000000,0.2386335433,0.0281796660,0.0283358693,0.0296789482,0.0640851036,0.0688069612,0.0810469612,0.0880694017,0.0000000322,0.1023386568,0.0117399134,0.1132672131,0.0293438025,0.1727685034,0.0051199566,0.1048088074,0.1726757735,0.0182445142
11:15:19:04.958,61,0.0060800225,0.2837229967,0.1707050055,0.0000000000,0.0000000000,0.0579450838,0.0000131042,0.0061086831,0.2852848768,0.0000000000,0.0454625972,0.0000000000,0.0579225756,0.0000000000,0.0229703747,0.0000000000,0.0069574183,0.0580997802,0.0682686344,0.0322493501,0.1365965903,0.0000000000,0.0159740653,0.1519755870,0.1977343410,0.0000000000,0.0000000000,0.0724802017,0.0827125013,0.1279893219,0.1324582845,0.1085721329,0.0297884680,0.1998536289,0.1080601886,0.0633770376,0.0652990118,0.1268374771,0.1205905452,0.0290787239,0.0315570347,0.0055717379,0.0053738076,0.2171610743,0.0000000000,0.0000000000,0.0292690694,0.0636142865,0.0683421940,0.0805233568,0.0870498270,0.0000000702,0.0981866792,0.0113727683,0.1113669127,0.0273507684,0.1743364632,0.0048165005,0.1027099416,0.1742441505,0.0180462226
11:15:19:05.959,61,0.0057613067,0.2855117619,0.1683859378,0.0000000000,0.0000000000,0.0573418662,0.0000643637,0.0057883249,0.2870508432,0.0000000000,0.0432151295,0.0000000000,0.0573211052,0.0000368180,0.0228341296,0.0000000000,0.0057296203,0.0547778904,0.0645274222,0.0269043259,0.1342706084,0.0000000000,0.0163763314,0.1494638622,0.1942508519,0.0000000000,0.0000000000,0.0727759674,0.0829490498,0.1234737858,0.1279139668,0.1153134629,0.0299367066,0.2114309967,0.1160796583,0.0746224970,0.0767537504,0.1176489145,0.1130321994,0.0268805847,0.0288949367,0.0225100834,0.0223160982,0.2071100622,0.0000000000,0.0000000000,0.0290103070,0.0632023960,0.0679009110,0.0799718723,0.0862144828,0.0000001288,0.0950951055,0.0119659016,0.1101243347,0.0259937234,0.1754092723,0.0046063350,0.1012952402,0.1753171533,0.0179104209
11:15:19:06.959,61,0.0054237749,0.2845114172,0.1670266688,0.0000000000,0.0000000000,0.0568512715,0.0002170107,0.0054490156,0.2860276997,0.0000000000,0.0419405438,0.0000000000,0.0568321384,0.0001900815,0.0227719806,0.0000000000,0.0047603752,0.0531393513,0.0623894446,0.0241349023,0.1329700649,0.0000000000,0.0167486332,0.1459076107,0.1884149462,0.0000000000,0.0000000000,0.0731068030,0.0831914917,0.1211817563,0.1255777329,0.1208724231,0.0301650073,0.2201429605,0.1219205409,0.0845494568,0.0869593844,0.1173672527,0.1142178178,0.0254461206,0.0272478051,0.0319681279,0.0317826867,0.2016818076,0.0000000000,0.0000000000,0.0288997926,0.0629011616,0.0675406232,0.0793974921,0.0854239240,0.0000001722,0.0923637822,0.0123368353,0.1085985526,0.0252298620,0.1747805774,0.0044546458,0.1004884765,0.1746883988,0.0177032594
11:15:19:07.960,61,0.0052569294,0.2841756046,0.1658773422,0.0000000000,0.0000000000,0.0565449521,0.0001071715,0.0052814619,0.2856749892,0.0000000000,0.0408428311,0.0000000000,0.0565273277,0.0000806968,0.0227879528,0.0000000000,0.0039479728,0.0525747500,0.0613009147,0.0227651298,0.1324092150,0.0000000000,0.0171314459,0.1441963166,0.1853882074,0.0000000000,0.0000000000,0.0735249892,0.0835145116,0.1201979220,0.1245619282,0.1252162158,0.0305823106,0.2238442749,0.1243512332,0.0887716115,0.0912834778,0.1211736202,0.1182096899,0.0243951362,0.0261108410,0.0324305631,0.0322757661,0.1987084299,0.0000000000,0.0000000000,0.0288739987,0.0627281070,0.0673234537,0.0788203701,0.0846680403,0.0000002364,0.0904247761,0.0123807881,0.1075190231,0.0245704558,0.1745621562,0.0043327115,0.0998006687,0.1744700223,0.0175600853
11:15:19:08.960,61,0.0050346632,0.2844122350,0.1644699872,0.0000000000,0.0000000000,0.0561191142,0.0002484033,0.0050579389,0.2858938575,0.0000000000,0.0394960307,0.0000000000,0.0561028905,0.0002213889,0.0227681752,0.0000000000,0.0032366768,0.0524638519,0.0606868193,0.0220667124,0.1321447194,0.0000000000,0.0175276324,0.1429377496,0.1834847927,0.0000000000,0.0000000000,0.0738639012,0.0837421566,0.1198860258,0.1242318377,0.1271080673,0.0310194492,0.2244965732,0.1252441257,0.0906073600,0.0931537375,0.1222846583,0.1194806024,0.0235346537,0.0252251942,0.0179926902,0.0179456174,0.1972138435,0.0000000000,0.0000000000,0.0288021658,0.0624430999,0.0670393407,0.0782231688,0.0839167684,0.0000002344,0.0897048488,0.0129776299,0.1071803719,0.0237596799,0.1746924222,0.0041929614,0.0989515111,0.1746003777,0.0174244680
11:15:19:09.961,61,0.0047292821,0.2846440971,0.1626719385,0.0000000000,0.0000000000,0.0554875024,0.0006714794,0.0047510094,0.2861030698,0.0000000000,0.0377098024,0.0000000000,0.0554725677,0.0006412072,0.0226043649,0.0000000000,0.0026611770,0.0524572767,0.0603159443,0.0217864029,0.1320335269,0.0000000000,0.0178527161,0.1424363852,0.1824101657,0.0000000000,0.0000000000,0.0738100633,0.0835345984,0.1197399274,0.1241046265,0.1262257248,0.0313092805,0.2064833790,0.1204797253,0.0807398409,0.0823061615,0.1228874773,0.1201938316,0.0227833949,0.0244806055,0.0080189006,0.0079921708,0.1964324415,0.0000000000,0.0000000000,0.0286846515,0.0619073808,0.0665284619,0.0777145997,0.0832829252,0.0000002607,0.0897831097,0.0144850416,0.1070163548,0.0226846337,0.1748158634,0.0040061665,0.0978674069,0.1747238487,0.0172466543
11:15:19:10.962,61,0.0043987511,0.2849780321,0.1607554406,0.0000000000,0.0000000000,0.0542748645,0.0013408796,0.0044189091,0.2864134610,0.0000000000,0.0357526056,0.0000000000,0.0542630926,0.0013073431,0.0222430713,0.0000000000,0.0022102483,0.0524184667,0.0600951202,0.0217818879,0.1318545938,0.0000000000,0.0180321056,0.1433938593,0.1822035462,0.0000000000,0.0000000000,0.0733401030,0.0822060183,0.1195498854,0.1239522994,0.1085055172,0.0314381644,0.1717064083,0.1025931314,0.0549463816,0.0553778000,0.1229930669,0.1204401404,0.0221015383,0.0238246042,0.0000000000,0.0000000000,0.1939130574,0.0048694368,0.0048877941,0.0284389909,0.0596230291,0.0645269305,0.0772257447,0.0826698840,0.0000002527,0.0904570296,0.0165683292,0.1074342802,0.0215065517,0.1750009358,0.0038022529,0.0967110172,0.1749088913,0.0170619711
11:15:19:11.962,61,0.0040730173,0.2856126428,0.1594000459,0.0000000000,0.0000000000,0.0529013872,0.0027912424,0.0040916558,0.2870332003,0.0000000000,0.0343097895,0.0000000000,0.0528925024,0.0027524864,0.0218325462,0.0000000000,0.0020487218,0.0526648723,0.0605750941,0.0251169987,0.1317376494,0.0000000000,0.0180128552,0.1515014768,0.1890309155,0.0000000000,0.0000000000,0.0728540570,0.0814058110,0.1203320026,0.1248461455,0.0959640667,0.0314712971,0.1543730944,0.0920148492,0.0416878350,0.0417810157,0.1374549419,0.1404047757,0.0217545163,0.0235657953,0.0000000000,0.0000000000,0.1932315379,0.0158021916,0.0158268996,0.0280261878,0.0577970110,0.0628911853,0.0768898576,0.0822039023,0.0000002107,0.0907542706,0.0185592156,0.1072393358,0.0206372645,0.1753763705,0.0036565808,0.0958891287,0.1752843857,0.0169545095
11:15:19:12.963,61,0.0037617106,0.2856695354,0.1576840580,0.0000000000,0.0000000000,0.0520029552,0.0037703994,0.0037789103,0.2870683372,0.0000000000,0.0324649662,0.0000000000,0.0519953780,0.0037292584,0.0214727614,0.0000000000,0.0023200300,0.0546282865,0.0669588670,0.0367322303,0.1315489262,0.0000000000,0.0178303439,0.1539910138,0.1911063939,0.0000000000,0.0000000000,0.0724278465,0.0807631612,0.1314663887,0.1358245611,0.0866612718,0.0314844400,0.1393211335,0.0845675245,0.0343531556,0.0342672057,0.2013655454,0.2067784369,0.0218425654,0.0238208324,0.0000000000,0.0000000000,0.2014150918,0.0291048549,0.0291343033,0.0274378490,0.0568130016,0.0619867519,0.0767676160,0.0819355771,0.0000001757,0.0909080505,0.0202395655,0.1065546200,0.0195275340,0.1753938347,0.0034603348,0.0948563740,0.1753017604,0.0167741887
11:15:19:13.964,61,0.0034690406,0.2860025167,0.1560352594,0.0000000000,0.0000000000,0.0513561815,0.0044511571,0.0034848945,0.2873817384,0.0000000000,0.0306273866,0.0000000000,0.0513494238,0.0044086250,0.0213460308,0.0000000000,0.0030058620,0.0625848770,0.0747140869,0.0464976020,0.1309977472,0.0000000000,0.0174728334,0.1556413770,0.1923472434,0.0000000000,0.0000000000,0.0723211989,0.0804750547,0.1456210464,0.1501694322,0.0828118771,0.0317271724,0.1265685111,0.0779014900,0.0305006020,0.0303056315,0.2598740757,0.2697510421,0.0222248361,0.0245822184,0.0000000000,0.0000000000,0.2282549143,0.0429652296,0.0430001393,0.0267997328,0.0563130043,0.0614958741,0.0769718438,0.0819309801,0.0000000885,0.0905433595,0.0205520820,0.1057081819,0.0184216201,0.1755816340,0.0032679555,0.0938612297,0.1754894406,0.0166168977
11:15:19:14.964,61,0.0033572442,0.2865360081,0.1555663645,0.0000000000,0.0000000000,0.0509549268,0.0044367770,0.0033724769,0.2879115045,0.0000000000,0.0300608855,0.0000000000,0.0509487763,0.0043949415,0.0216270536,0.0000000000,0.0048178490,0.0777762160,0.0773564503,0.0598255359,0.1191252545,0.0000000000,0.0169574395,0.1574967951,0.1933377832,0.0000000000,0.0000000000,0.0726667643,0.0807140470,0.1617100686,0.1657502353,0.0808489993,0.0321408324,0.1163588762,0.0741686374,0.0282505937,0.0279959831,0.3400015831,0.3515740335,0.0262158979,0.0311449803,0.0000000000,0.0000000000,0.2616622150,0.0508113094,0.0508437529,0.0261257496,0.0562202930,0.0614035018,0.0774122402,0.0821441561,0.0000000486,0.0897814557,0.0198177956,0.1042019501,0.0180798490,0.1759041995,0.0032133483,0.0935737863,0.1758120209,0.0165972486
11:15:19:15.965,61,0.0058068670,0.2869801223,0.1551737189,0.0000000000,0.0000000000,0.0509276614,0.0019298308,0.0058228187,0.2883526683,0.0000000000,0.0295646507,0.0000000000,0.0509220064,0.0018887608,0.0234353747,0.0000000000,0.0063735419,0.0891724005,0.0784804374,0.0707659423,0.1090265512,0.0000000000,0.0162294675,0.1605828255,0.1959306300,0.0000000000,0.0000000000,0.0752662420,0.0835227519,0.1775348037,0.1801057607,0.0799994618,0.0327017531,0.1105832830,0.0721344799,0.0269049499,0.0266150776,0.3883524537,0.4016558230,0.0332969427,0.0397360250,0.0000000000,0.0000000000,0.2768840194,0.0546457581,0.0546791330,0.0254763681,0.0564901903,0.0616568550,0.0781693533,0.0825624615,0.0000000049,0.0889705196,0.0187398847,0.1030496657,0.0177805405,0.1761727631,0.0031650842,0.0933331400,0.1760805398,0.0165805090
11:15:19:16.966,61,0.0073111472,0.2866636217,0.1543320566,0.0000000000,0.0000000000,0.0511083119,0.0001271502,0.0073286095,0.2880240977,0.0000000000,0.0286326353,0.0000000000,0.0511031151,0.0000864309,0.0247261934,0.0000000000,0.0074362997,0.0933817104,0.0786861628,0.0750352889,0.1018618420,0.0000000000,0.0152434772,0.1656361818,0.2014606446,0.0000000000,0.0000000000,0.0767798498,0.0851694942,0.1834171861,0.1855283976,0.0796181858,0.0332322791,0.1077084169,0.0708971098,0.0260702055,0.0257601701,0.4039725959,0.4173817039,0.0362839252,0.0430783704,0.0000000000,0.0000000000,0.2830260992,0.0556854233,0.0557209812,0.0248614196,0.0567597561,0.0618664958,0.0787024051,0.0828651637,0.0000000035,0.0875322744,0.0164884664,0.1016045362,0.0172206312,0.1759702712,0.0030618291,0.0928301364,0.1758779883,0.0164720584
11:15:19:17.967,61,0.0080140270,0.2873750925,0.1534959674,0.0000000000,0.0000000000,0.0511389375,0.0000000000,0.0080317697,0.2887274027,0.0000000000,0.0277438238,0.0000000000,0.0511341505,0.0000000000,0.0254577249,0.0000000000,0.0082826251,0.0939673856,0.0780147985,0.0770893171,0.0988109186,0.0000000000,0.0143987201,0.1682548374,0.2043730915,0.0000000000,0.0000000000,0.0776938051,0.0861238092,0.1862543076,0.1881187707,0.0793996006,0.0335056409,0.1066374555,0.0704660565,0.0255738422,0.0252503753,0.3666167259,0.3804332018,0.0380876921,0.0451032445,0.0000000000,0.0000000000,0.2849698961,0.0322069563,0.0322655328,0.0243117698,0.0569118410,0.0619408600,0.0792021528,0.0831655264,0.0000000033,0.0862944946,0.0139808953,0.1008890495,0.0166847967,0.1763983518,0.0029739356,0.0923201442,0.1763060838,0.0164225437
11:15:19:18.966,61,0.0082603777,0.2880375981,0.1528145671,0.0000000000,0.0000000000,0.0511004180,0.0000000000,0.0082783625,0.2893835902,0.0000000000,0.0270157065,0.0000000000,0.0510960110,0.0000000000,0.0259719510,0.0000000000,0.0090038106,0.0929804668,0.0760025382,0.0781350583,0.0971348211,0.0000000000,0.0137066171,0.1696840078,0.2063443959,0.0000000000,0.0000000000,0.0783846527,0.0868638307,0.1875970364,0.1893551797,0.0790999457,0.0335972086,0.1064364463,0.0705106482,0.0252484865,0.0249134451,0.3594545126,0.3735036254,0.0399965085,0.0472420268,0.0000000000,0.0000000000,0.2855044603,0.0181125663,0.0181313418,0.0238097440,0.0569986328,0.0619664825,0.0796686932,0.0834864527,0.0000000026,0.0847902820,0.0123189883,0.1003098413,0.0162457526,0.1767979711,0.0029023853,0.0919037312,0.1767057031,0.0163865220
11:15:19:19.967,61,0.0092993025,0.2886921167,0.1521108001,0.0000000000,0.0000000000,0.0512028299,0.0000000000,0.0093195271,0.2900313437,0.0000000000,0.0262647346,0.0000000000,0.0511987656,0.0000000000,0.0270508248,0.0000000000,0.0097012781,0.0932987928,0.0746256113,0.0825983882,0.0962625742,0.0000000000,0.0131017519,0.1712300628,0.2101685405,0.0000000000,0.0000000000,0.0811403617,0.0907700583,0.1887739450,0.1904808581,0.0790105462,0.0337597392,0.1066757143,0.0709430873,0.0250947159,0.0247486215,0.4177125990,0.4343835115,0.0475447252,0.0561905541,0.0000000000,0.0000000000,0.2864184082,0.0119150113,0.0119262636,0.0233828165,0.0573245026,0.0622546114,0.0811811239,0.0846703127,0.0000000027,0.0834957361,0.0111735268,0.1000343412,0.0157930423,0.1771924198,0.0028279424,0.0914739892,0.1771001965,0.0163473040
11:15:19:20.968,61,0.0123995589,0.2895934582,0.1517980695,0.0000000000,0.0000000000,0.0513664708,0.0000000000,0.0124308579,0.2909320891,0.0000000000,0.0259126257,0.0000000000,0.0513627306,0.0000000000,0.0302586053,0.0000000000,0.0104618734,0.0969680771,0.0694063157,0.0863159597,0.0945893452,0.0000000000,0.0125913378,0.1736271232,0.2155558020,0.0000000000,0.0000000000,0.0852670148,0.0966169238,0.1905618310,0.1928959042,0.0786830485,0.0338890702,0.1066077277,0.0714279860,0.0249973480,0.0246437937,0.4628414512,0.4839912057,0.0569209270,0.0670255795,0.0000000000,0.0000000000,0.2876865566,0.0096485075,0.0096566966,0.0229459740,0.0577104837,0.0626250207,0.0821131244,0.0854811817,0.0000000025,0.0820021257,0.0103388457,0.1005258337,0.0155797824,0.1777421087,0.0027985980,0.0912769437,0.1776499301,0.0163639002
11:15:19:21.968,61,0.0197740700,0.2909992337,0.1504228711,0.0000000000,0.0000000000,0.0515371077,0.0000000000,0.0198085494,0.2923246920,0.0000000000,0.0245085601,0.0000000000,0.0515336655,0.0000000000,0.0362169705,0.0000000000,0.0120403599,0.1113946214,0.0621061660,0.0899514407,0.0872964859,0.0000000000,0.0120506948,0.1787275523,0.2220422029,0.0000000000,0.0000000000,0.0914359763,0.1039823815,0.1944087446,0.1981023848,0.0777189136,0.0340008847,0.1046959236,0.0717318356,0.0248755366,0.0245235004,0.5196502805,0.5364059806,0.0658955127,0.0768688992,0.0000000000,0.0000000000,0.2913397849,0.0492365584,0.0492391028,0.0224293955,0.0580884889,0.0630188510,0.0828249976,0.0860586092,0.0000000026,0.0795850456,0.0106605599,0.1004743055,0.0147333434,0.1785905957,0.0026594698,0.0904361531,0.1784985960,0.0162927117
11:15:19:22.969,61,0.0216828715,0.2905493975,0.1501657814,0.0000000000,0.0000000000,0.0516746417,0.0000000000,0.0217175074,0.2918697298,0.0000000000,0.0242407266,0.0000000000,0.0516714752,0.0000000000,0.0415019765,0.0000000000,0.0140399095,0.1226400062,0.0572471581,0.0919266865,0.0806376114,0.0000000000,0.0114432285,0.1843569577,0.2274993211,0.0000000000,0.0000000000,0.0973064303,0.1096335873,0.2053339183,0.2090919763,0.0769982040,0.0341007859,0.1007256284,0.0718628913,0.0247156247,0.0243808292,0.5456715822,0.5612749457,0.0709257275,0.0822677612,0.0000000000,0.0000000000,0.3209011257,0.1006804034,0.1006764472,0.0218848418,0.0585405156,0.0635024086,0.0834270939,0.0864757597,0.0000000026,0.0771954581,0.0104538761,0.1005921513,0.0145730674,0.1783122271,0.0026263527,0.0902860612,0.1782201529,0.0162398349
11:15:19:23.971,61,0.0214224346,0.2900024056,0.1491964161,0.0000000000,0.0000000000,0.0517503507,0.0000000000,0.0214450210,0.2913076580,0.0000000000,0.0232776571,0.0000000000,0.0517474376,0.0000000000,0.0446438827,0.0000000000,0.0159551948,0.1286021024,0.0541734248,0.0932383388,0.0766791105,0.0000000000,0.0107051162,0.1881229579,0.2302336097,0.0000000000,0.0000000000,0.1009746268,0.1127680242,0.2141319066,0.2178449482,0.0762680098,0.0341517404,0.0977602154,0.0719171241,0.0245335121,0.0242259521,0.5579166412,0.5728062987,0.0738606378,0.0852782950,0.0000000000,0.0000000000,0.3459640443,0.1520771533,0.1520697623,0.0213416237,0.0590132885,0.0640197843,0.0839528218,0.0867674202,0.0000000033,0.0756028220,0.0101106390,0.1005887836,0.0139949536,0.1779673547,0.0025171896,0.0897086635,0.1778752208,0.0161043834
11:15:19:24.971,61,0.0207173303,0.2892856896,0.1482108533,0.0000000000,0.0000000000,0.0517575331,0.0000000000,0.0207305718,0.2905751169,0.0000000000,0.0223046560,0.0000000000,0.0517548546,0.0000000000,0.0463119559,0.0000000000,0.0169421993,0.1312954128,0.0524529628,0.0940285996,0.0746863782,0.0000000000,0.0097524924,0.1912963837,0.2334737480,0.0000000000,0.0000000000,0.1029891893,0.1145666391,0.2182547152,0.2213424593,0.0756131858,0.0341483764,0.0963690579,0.0720486939,0.0243654456,0.0240960680,0.5630756021,0.5762491822,0.0755297393,0.0869965255,0.0000000000,0.0000000000,0.3589144647,0.1830537915,0.1830458343,0.0208200533,0.0594726242,0.0645392314,0.0844055489,0.0870067850,0.0000000042,0.0740923807,0.0099514239,0.1004367322,0.0134110469,0.1775183678,0.0024059573,0.0891231373,0.1774262041,0.0159583203
11:15:19:25.972,61,0.0173918437,0.2880072594,0.1474502236,0.0000000000,0.0000000000,0.0517598018,0.0000000000,0.0173937771,0.2892819047,0.0000000000,0.0215385035,0.0000000000,0.0517573394,0.0000000000,0.0472648032,0.0000000000,0.0175412260,0.1323716044,0.0514767282,0.0945547819,0.0737162158,0.0000000000,0.0088188592,0.1931177527,0.2356503606,0.0000000000,0.0000000000,0.1042709872,0.1156466231,0.2203814387,0.2229875326,0.0751042292,0.0341315530,0.0957458839,0.0722860098,0.0242114961,0.0239864308,0.5377501845,0.5450590849,0.0763413459,0.0877868161,0.0000000000,0.0000000000,0.3720946312,0.2124264091,0.2124201655,0.0203347914,0.0599321947,0.0650500357,0.0847230777,0.0871699154,0.0000000051,0.0737641826,0.0094932988,0.1008028537,0.0129522141,0.1767272651,0.0023130726,0.0886781216,0.1766349822,0.0158065669
11:15:19:26.972,61,0.0153212706,0.2874017656,0.1471354812,0.0000000000,0.0000000000,0.0517219640,0.0000000000,0.0153174018,0.2886702120,0.0000000000,0.0211796761,0.0000000000,0.0517196991,0.0000000000,0.0476182401,0.0000000000,0.0178904552,0.1290800720,0.0511166677,0.0949208960,0.0736593530,0.0000000000,0.0079368381,0.1942366958,0.2369059026,0.0000000000,0.0000000000,0.1050243080,0.1161999553,0.2213388830,0.2234328836,0.0748436302,0.0340794921,0.0962239578,0.0727728605,0.0240885168,0.0239083301,0.4901148677,0.5047866702,0.0765329376,0.0879097283,0.0000000000,0.0000000000,0.3854238689,0.2307184041,0.2307159305,0.0199303348,0.0603927001,0.0655214041,0.0849925131,0.0873472095,0.0000000053,0.0746105090,0.0093800174,0.1012547091,0.0127372853,0.1763530970,0.0022697740,0.0884947032,0.1762607098,0.0157398395
