Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
21:40:44:40.881,61,0.1382599473,0.4467126727,0.1093612015,0.0000000000,0.0000000000,0.0432935543,0.0000000000,0.1381644458,0.4475618303,0.0273335967,0.0000000000,0.0000000000,0.0432917215,0.0000000000,0.0461237505,0.0000000000,0.0204139613,0.1650014669,0.0613993816,0.1411921531,0.0723431781,0.0035778503,0.0000000000,0.2393973023,0.2665496171,0.0000000000,0.0000000000,0.1122465581,0.1272351444,0.2228418589,0.2328329384,0.0596237853,0.0422358289,0.0828312263,0.0780988634,0.0343042053,0.0332353115,0.6816729307,0.7045745254,0.0967292488,0.1096363813,0.3670009375,0.3669134974,0.3045190871,0.0000000000,0.0000000000,0.0274250526,0.0826822594,0.0909297317,0.1950612962,0.1916375756,0.0000000054,0.0274329539,0.0007669033,0.0949089229,-0.0160769299,0.2734361589,-0.0045087286,0.0643295795,0.2734613419,0.0180292968
21:40:44:41.881,61,0.1393361092,0.4446801245,0.0988487303,0.0000000000,0.0000000000,0.0430504642,0.0000000000,0.1392712295,0.4452977180,0.0379474349,0.0000000000,0.0000000000,0.0430487730,0.0000000000,0.0490639471,0.0000000000,0.0209267363,0.1686265171,0.0580059513,0.1417112052,0.0688411817,0.0038770521,0.0000000000,0.2472449243,0.2757377028,0.0000000000,0.0000000000,0.1149740294,0.1311699897,0.2229959518,0.2320728004,0.0580829494,0.0419796817,0.0778035223,0.0737561435,0.0331921838,0.0322327353,0.7006860375,0.7166479826,0.0993974656,0.1123432815,0.3281296194,0.3280187845,0.2928293347,0.0000000000,0.0000000000,0.0259667933,0.0821045712,0.0905887261,0.1840218008,0.1815152019,0.0000000004,0.0210172944,0.0004260731,0.0928478464,-0.0223282911,0.2720864415,-0.0062291226,0.0581665970,0.2721115053,0.0162198097
21:40:44:42.882,61,0.1400867552,0.4431544542,0.0949153602,0.0000000000,0.0000000000,0.0428710505,0.0000000000,0.1400384307,0.4436826706,0.0422653444,0.0000000000,0.0000000000,0.0428695530,0.0000000000,0.0522541590,0.0000000000,0.0194932576,0.1706276834,0.0559455268,0.1390393078,0.0665048957,0.0044252644,0.0000000000,0.2606797218,0.2929015756,0.0000000000,0.0000000000,0.1173340827,0.1341519356,0.2231422514,0.2292924672,0.0586680509,0.0420293994,0.0732050166,0.0692233071,0.0323018618,0.0314400122,0.7241505980,0.7279611826,0.1009025797,0.1137920767,0.2825594842,0.2824376822,0.2786321640,0.0000000000,0.0000000000,0.0248840787,0.0814099908,0.0901628882,0.1752028614,0.1731099933,0.0000000002,0.0158168003,-0.0000458138,0.0922585800,-0.0248757452,0.2711162865,-0.0069136466,0.0558667183,0.2711413503,0.0155209135
21:40:44:43.882,61,0.1405569911,0.4414872527,0.0913525596,0.0000000000,0.0000000000,0.0428088978,0.0000000000,0.1405176073,0.4419341683,0.0461992361,0.0000000000,0.0000000000,0.0428076014,0.0000000000,0.0537312180,0.0000000000,0.0186402611,0.1694211662,0.0546870790,0.1306816638,0.0648357943,0.0052233720,0.0000000000,0.2659682333,0.2997927368,0.0000000000,0.0000000000,0.1190623567,0.1362221837,0.2234485596,0.2279661745,0.0605004095,0.0422521308,0.0709646344,0.0664517879,0.0315424539,0.0307753552,0.7320607305,0.7322570682,0.1014101505,0.1141896695,0.2594102621,0.2593065798,0.2708161771,0.0000000000,0.0000000000,0.0240265559,0.0807377324,0.0897133052,0.1671736985,0.1658207625,0.0000000003,0.0123232072,-0.0016973189,0.0930173919,-0.0271990970,0.2700646520,-0.0075283940,0.0537850112,0.2700895369,0.0148823475
21:40:44:44.883,61,0.1424850076,0.4428536594,0.0908140466,0.0000000000,0.0000000000,0.0429087281,0.0000000000,0.1424398273,0.4432897270,0.0467841662,0.0000000000,0.0000000000,0.0429075733,0.0000000000,0.0544622242,0.0000000000,0.0175434072,0.1616625190,0.0541380718,0.1250759363,0.0639016032,0.0059562037,0.0000000000,0.2685776353,0.3030925989,0.0000000000,0.0000000000,0.1200882941,0.1373503953,0.2237887830,0.2269492298,0.0632784590,0.0425614193,0.0696929470,0.0648236498,0.0308882855,0.0302058905,0.7219651341,0.7214413285,0.1003008187,0.1117389873,0.2471930534,0.2471005619,0.2673787177,0.0000000000,0.0000000000,0.0233441610,0.0802115649,0.0893309638,0.1638298333,0.1626992375,0.0000000022,0.0086163208,-0.0053492049,0.0935274959,-0.0275371335,0.2708956003,-0.0076465681,0.0534556136,0.2709206343,0.0148391118
21:40:44:45.884,61,0.1438037306,0.4443482161,0.0884768814,0.0000000000,0.0000000000,0.0429991595,0.0000000000,0.1437599361,0.4447346926,0.0491199717,0.0000000000,0.0000000000,0.0429981202,0.0000000000,0.0547914952,0.0000000000,0.0164158121,0.1507963836,0.0543127842,0.1184517071,0.0635771751,0.0066015692,0.0000000000,0.2729714215,0.3057427108,0.0000000000,0.0000000000,0.1208836660,0.1381418854,0.2241912484,0.2262423187,0.0687393844,0.0429929085,0.0692190677,0.0637246519,0.0303902682,0.0297761820,0.7045754790,0.7045038939,0.0954819694,0.1045468971,0.2412865609,0.2411975861,0.2656502724,0.0000000000,0.0000000000,0.0228148494,0.0799179971,0.0890877470,0.1624080986,0.1613176912,0.0000000050,0.0069525847,-0.0098204901,0.0944094732,-0.0289048664,0.2717894316,-0.0080540730,0.0520667657,0.2718144953,0.0145040937
21:40:44:46.884,61,0.1445679069,0.4457426965,0.0850049630,0.0000000000,0.0000000000,0.0430019647,0.0000000000,0.1445261687,0.4460547864,0.0525615029,0.0000000000,0.0000000000,0.0430010334,0.0000000000,0.0550232716,0.0000000000,0.0156487599,0.1457594037,0.0545566753,0.1145273075,0.0634701476,0.0071678860,0.0000000000,0.2850806117,0.3113429844,0.0000000000,0.0000000000,0.1218456402,0.1392364055,0.2246544063,0.2259783447,0.0713342652,0.0433795266,0.0691455603,0.0630194843,0.0300183371,0.0294493008,0.6993843317,0.6993294358,0.0937406570,0.1020526737,0.2382913828,0.2382034063,0.2646887898,0.0000000000,0.0000000000,0.0223676544,0.0797052458,0.0888555348,0.1618237048,0.1606592238,0.0000000106,0.0058486527,-0.0122871595,0.0946095213,-0.0309230406,0.2726129889,-0.0086436644,0.0500118695,0.2726383507,0.0139766112
21:40:44:47.885,61,0.1445278078,0.4454076290,0.0811120421,0.0000000000,0.0000000000,0.0428133644,0.0000000000,0.1444886029,0.4456347823,0.0564505644,0.0000000000,0.0000000000,0.0428126715,0.0000000000,0.0554108284,0.0000000000,0.0150732808,0.1440028995,0.0543426797,0.1126897559,0.0631183386,0.0078211743,0.0000000000,0.3080486953,0.3283656538,0.0000000000,0.0000000000,0.1232881323,0.1419012547,0.2247290015,0.2256446332,0.0725068077,0.0435859077,0.0689119920,0.0624908805,0.0296518356,0.0291214250,0.7124496698,0.7138273716,0.0933745056,0.1012974083,0.2364253849,0.2363353521,0.2622542679,0.0000000000,0.0000000000,0.0218746513,0.0792878941,0.0884586647,0.1613614559,0.1601623297,0.0000000122,0.0029565934,-0.0116161956,0.0944203213,-0.0332133733,0.2723768353,-0.0092751449,0.0477243736,0.2724021077,0.0133257611
21:40:44:48.886,61,0.1443866044,0.4439948499,0.0785462856,0.0000000000,0.0000000000,0.0425829105,0.0000000000,0.1443498731,0.4441660345,0.0589823313,0.0000000000,0.0000000000,0.0425825529,0.0000000000,0.0562909506,0.0000000000,0.0147908535,0.1567073017,0.0524719432,0.1121379063,0.0622655861,0.0084568197,0.0000000000,0.3223440349,0.3399403393,0.0000000000,0.0000000000,0.1242429242,0.1440178305,0.2246502489,0.2254647017,0.0729109421,0.0435102843,0.0685431585,0.0621819906,0.0293657295,0.0288633537,0.7507627606,0.7544162273,0.1058154851,0.1141257137,0.2355613261,0.2354656160,0.2587169111,0.0000000000,0.0000000000,0.0213570707,0.0788506195,0.0880739838,0.1612573862,0.1600145698,0.0000000106,0.0001852580,-0.0097217178,0.0938978866,-0.0347116031,0.2714932859,-0.0096603073,0.0462259501,0.2715184093,0.0128637142
21:40:44:49.886,61,0.1448020041,0.4443900287,0.0762100890,0.0000000000,0.0000000000,0.0423548967,0.0000000000,0.1447674781,0.4445111156,0.0612695552,0.0000000000,0.0000000000,0.0423548967,0.0000000000,0.0609992519,0.0000000000,0.0148245627,0.1696249545,0.0489528589,0.1120238230,0.0603116639,0.0090228617,0.0000000000,0.3426492512,0.3568681777,0.0000000000,0.0000000000,0.1254836172,0.1461890489,0.2265852541,0.2292250991,0.0728687048,0.0431764498,0.0682311952,0.0621703714,0.0291682649,0.0286885630,0.7736254334,0.7774854898,0.1200553551,0.1296288222,0.2406351417,0.2405104488,0.2561647296,0.0000000000,0.0000000000,0.0208199248,0.0785953924,0.0878995508,0.1617552042,0.1603995860,0.0000000080,-0.0022871457,-0.0073048575,0.0936873034,-0.0360554941,0.2717174590,-0.0100428369,0.0448481068,0.2717425525,0.0124914190
21:40:44:50.887,61,0.1502944827,0.4463508129,0.0734300166,0.0000000000,0.0000000000,0.0422180258,0.0000000000,0.1502607912,0.4464125931,0.0639676005,0.0000000000,0.0000000000,0.0422182418,0.0000000000,0.0671384409,0.0000000000,0.0157546103,0.1868541837,0.0445166267,0.1131835952,0.0591513887,0.0094102360,0.0000000000,0.3494563997,0.3626279831,0.0000000000,0.0000000000,0.1282806396,0.1491533369,0.2557520568,0.2677097321,0.0721306950,0.0419279635,0.0682611167,0.0634585246,0.0290374961,0.0285663232,0.7837842107,0.7892010808,0.1427770257,0.1569481194,0.2455804199,0.2454654425,0.2544466555,0.0000000000,0.0000000000,0.0203030948,0.0786133111,0.0880306959,0.1623575985,0.1610565335,0.0000000025,-0.0043131737,-0.0057271561,0.0940072984,-0.0376309566,0.2728960216,-0.0105292238,0.0431977324,0.2729213238,0.0120869447
21:40:44:51.887,61,0.1539598256,0.4479712844,0.0729340985,0.0000000000,0.0000000000,0.0421063714,0.0000000000,0.1539315730,0.4480228424,0.0644108877,0.0000000000,0.0000000000,0.0421066843,0.0000000000,0.0723668039,0.0000000000,0.0193061493,0.1959456354,0.0420525372,0.1151753888,0.0583072901,0.0095981704,0.0000000000,0.3525725305,0.3653985560,0.0000000000,0.0000000000,0.1307156384,0.1511280239,0.2672054470,0.2799117267,0.0713424459,0.0409484990,0.0684270933,0.0650046617,0.0289583690,0.0284776557,0.7891217470,0.7962163091,0.1503802240,0.1657088250,0.2471473664,0.2470350862,0.2534664869,0.0000000000,0.0000000000,0.0198262874,0.0788483694,0.0883340761,0.1639490873,0.1622202992,0.0000000010,-0.0058853696,-0.0053251875,0.0947770104,-0.0378812812,0.2738831639,-0.0106395436,0.0428940989,0.2739084661,0.0120477015
21:40:44:52.888,61,0.1578500867,0.4497218132,0.0739824772,0.0000000000,0.0000000000,0.0420349054,0.0000000000,0.1578124017,0.4497968853,0.0633306578,0.0000000000,0.0000000000,0.0420352481,0.0000000000,0.0758803040,0.0000000000,0.0226028729,0.2008399963,0.0406043902,0.1162424758,0.0575806648,0.0096856486,0.0000000000,0.3538707197,0.3666598797,0.0000000000,0.0000000000,0.1325376779,0.1524491906,0.2732384503,0.2862165570,0.0706713349,0.0401918590,0.0685886592,0.0659333318,0.0289183538,0.0284173395,0.7926267385,0.8014986515,0.1542971432,0.1701260656,0.2477664351,0.2476568669,0.2528720200,0.0000000000,0.0000000000,0.0193758663,0.0792132691,0.0887125656,0.1667113602,0.1639674753,0.0000000007,-0.0062237005,-0.0036572835,0.0959656313,-0.0372346342,0.2749608457,-0.0105013140,0.0434975438,0.2749862671,0.0122676427
21:40:44:53.889,61,0.1597535759,0.4516843259,0.0759737939,0.0000000000,0.0000000000,0.0419320427,0.0000000000,0.1597063243,0.4518038929,0.0612837337,0.0000000000,0.0000000000,0.0419323742,0.0000000000,0.0776634216,0.0000000000,0.0253388546,0.2032423615,0.0396394730,0.1170534268,0.0569519661,0.0097135212,0.0000000000,0.3525610864,0.3664810061,0.0000000000,0.0000000000,0.1337216347,0.1534058601,0.2764343321,0.2896470726,0.0701199770,0.0396002904,0.0686790422,0.0665708631,0.0288894027,0.0283599086,0.7945694327,0.8041427135,0.1560159177,0.1719519049,0.2450548261,0.2449610978,0.2524750531,0.0000000000,0.0000000000,0.0189545378,0.0795430765,0.0889757350,0.1685449779,0.1649852991,0.0000000007,-0.0051003718,-0.0019308131,0.0970351398,-0.0360187292,0.2761751115,-0.0102057848,0.0446531288,0.2762007415,0.0126518440
21:40:44:54.889,61,0.1609935015,0.4542667270,0.0794870853,0.0000000000,0.0000000000,0.0417962484,0.0000000000,0.1609415710,0.4544650912,0.0577146560,0.0000000000,0.0000000000,0.0417965353,0.0000000000,0.0787119195,0.0000000000,0.0270049479,0.2047325224,0.0390170030,0.1177326441,0.0564787947,0.0096708983,0.0000000000,0.3469033241,0.3641625345,0.0000000000,0.0000000000,0.1345676035,0.1540847123,0.2780098617,0.2912520766,0.0696520284,0.0390837938,0.0687761605,0.0670756549,0.0288201794,0.0282621309,0.7953517437,0.8054026961,0.1561223269,0.1711262017,0.2401224226,0.2400386035,0.2525108457,0.0000000000,0.0000000000,0.0185452104,0.0797646120,0.0891098380,0.1696514040,0.1657432169,0.0000000006,-0.0018350617,0.0010516470,0.0984025747,-0.0339054428,0.2777808011,-0.0096660927,0.0466969870,0.2778066397,0.0133114737
21:40:44:55.890,61,0.1620261222,0.4581334293,0.0841147676,0.0000000000,0.0000000000,0.0416061878,0.0000000000,0.1619677544,0.4584362507,0.0530846119,0.0000000000,0.0000000000,0.0416064337,0.0000000000,0.0793279335,0.0000000000,0.0279335491,0.2062339187,0.0386455990,0.1182924882,0.0561705716,0.0095889494,0.0000000000,0.3425485492,0.3631005883,0.0000000000,0.0000000000,0.1352314502,0.1546565592,0.2784557939,0.2908417881,0.0692600980,0.0386386029,0.0688791573,0.0674769133,0.0287200827,0.0281424690,0.7953093052,0.8056851625,0.1536274254,0.1682666391,0.2325721830,0.2324853688,0.2527399957,0.0000000000,0.0000000000,0.0181513578,0.0798480585,0.0891213045,0.1703182459,0.1662816554,0.0000000006,0.0023517713,0.0040018181,0.0999261588,-0.0311638713,0.2801824808,-0.0089657716,0.0493820645,0.2802086174,0.0142044509
21:40:44:56.890,61,0.1634883583,0.4616291225,0.0875327587,0.0000000000,0.0000000000,0.0413935073,0.0000000000,0.1633839756,0.4620105028,0.0496775508,0.0000000000,0.0000000000,0.0413937122,0.0000000000,0.0796796009,0.0000000000,0.0284244400,0.2074020505,0.0384009890,0.1186743751,0.0559160560,0.0095249657,0.0000000000,0.3403550982,0.3623561263,0.0000000000,0.0000000000,0.1358658671,0.1552516967,0.2783097923,0.2883414328,0.0689618737,0.0382804684,0.0689272955,0.0677468479,0.0286152512,0.0280260947,0.7950465679,0.8056032658,0.1500226706,0.1645409316,0.2215465158,0.2214473486,0.2530202866,0.0000000000,0.0000000000,0.0177670699,0.0797874853,0.0889991373,0.1707178652,0.1666653603,0.0000000008,0.0058641555,0.0063260426,0.1016762480,-0.0291453768,0.2823493183,-0.0084536662,0.0513568781,0.2823756933,0.0148924319
21:40:44:57.892,61,0.1641603857,0.4635845721,0.0899992213,0.0000000000,0.0000000000,0.0411246158,0.0000000000,0.1640405655,0.4640227258,0.0472188257,0.0000000000,0.0000000000,0.0411247946,0.0000000000,0.0798921362,0.0000000000,0.0285806283,0.2082938701,0.0382356420,0.1188471690,0.0557111837,0.0095876940,0.0000000000,0.3384898901,0.3615809679,0.0000000000,0.0000000000,0.1363989115,0.1557492912,0.2777038515,0.2847801149,0.0686844066,0.0379651785,0.0689160153,0.0679098964,0.0284762289,0.0278868526,0.7946677804,0.8052404523,0.1462087184,0.1602265686,0.2161682397,0.2160572708,0.2538447678,0.0000000000,0.0000000000,0.0173981618,0.0795528889,0.0887032226,0.1707613915,0.1667396575,0.0000000008,0.0084764734,0.0078338692,0.1033612564,-0.0276929997,0.2835671008,-0.0080690971,0.0527855493,0.2835935652,0.0153759466
21:40:44:58.892,61,0.1647037715,0.4661945105,0.0927922204,0.0000000000,0.0000000000,0.0408633724,0.0000000000,0.1645728201,0.4666979611,0.0444336832,0.0000000000,0.0000000000,0.0408635326,0.0000000000,0.0797834769,0.0000000000,0.0284145325,0.2087319344,0.0381092727,0.1189505905,0.0555557050,0.0097556151,0.0000000000,0.3327083290,0.3580526114,0.0000000000,0.0000000000,0.1367255747,0.1560386419,0.2746419311,0.2773884833,0.0683743134,0.0376258232,0.0688934326,0.0680399016,0.0282853041,0.0277048387,0.7916323543,0.8010351062,0.1425817162,0.1564300358,0.2154467255,0.2153234631,0.2559317648,0.0000000000,0.0000000000,0.0170449894,0.0791812837,0.0883012637,0.1704706252,0.1665452272,0.0000000007,0.0106355753,0.0091070579,0.1050044969,-0.0260471534,0.2851890326,-0.0076355156,0.0543981902,0.2852157354,0.0159408748
21:40:44:59.892,61,0.1648437232,0.4665259421,0.0947438106,0.0000000000,0.0000000000,0.0406181477,0.0000000000,0.1647028923,0.4670736194,0.0425195768,0.0000000000,0.0000000000,0.0406182930,0.0000000000,0.0788883790,0.0000000000,0.0273598619,0.2072782964,0.0380895026,0.1189584807,0.0554603487,0.0100292545,0.0000000000,0.3257668614,0.3522171378,0.0000000000,0.0000000000,0.1367574185,0.1560688466,0.2596264184,0.2575276494,0.0681283996,0.0373598300,0.0688089207,0.0680158362,0.0280363653,0.0274751838,0.7772144079,0.7825448513,0.1381029487,0.1515087634,0.2191618830,0.2190002501,0.2579724491,0.0000000000,0.0000000000,0.0167346634,0.0787210539,0.0878498927,0.1696901619,0.1661065072,0.0000000007,0.0123604611,0.0102961715,0.1064057425,-0.0249234401,0.2854101360,-0.0073121740,0.0555388890,0.2854368985,0.0162880737
21:40:45:00.893,61,0.1646232903,0.4667706490,0.0973805562,0.0000000000,0.0000000000,0.0403779894,0.0000000000,0.1644719243,0.4673781395,0.0399098992,0.0000000000,0.0000000000,0.0403781272,0.0000000000,0.0687450990,0.0000000000,0.0248265583,0.1578847170,0.0384778790,0.1183646545,0.0556587391,0.0103496285,0.0000000000,0.3211865127,0.3459516764,0.0000000000,0.0000000000,0.1364365667,0.1557115763,0.2374502569,0.2365478724,0.0682211667,0.0371777602,0.0691944286,0.0680675730,0.0278388523,0.0272796564,0.7058892250,0.7120827436,0.1248563528,0.1351310164,0.2353816479,0.2350707948,0.2614812851,0.0000000000,0.0000000000,0.0165185649,0.0783154666,0.0874131918,0.1691375077,0.1658301204,0.0000000159,0.0137853203,0.0107250633,0.1077293009,-0.0233924929,0.2855854332,-0.0068675680,0.0570819117,0.2856121361,0.0167508889
21:40:45:01.894,61,0.1644943506,0.4672353864,0.0998389795,0.0000000000,0.0000000000,0.0402290896,0.0000000000,0.1643303782,0.4678995907,0.0374059118,0.0000000000,0.0000000000,0.0402292162,0.0000000000,0.0537733175,0.0000000000,0.0216106921,0.1059452221,0.0581950769,0.1098416597,0.0656353161,0.0104979379,0.0000000000,0.3191798031,0.3427820206,0.0000000000,0.0000000000,0.1324767470,0.1482481509,0.2234326899,0.2228344977,0.0755995214,0.0370639041,0.0960572138,0.0685826316,0.0278749466,0.0272708684,0.5789471269,0.5899121165,0.0938861966,0.1001782790,0.2779822946,0.2775784433,0.2730064094,0.0000000000,0.0000000000,0.0165769886,0.0783833116,0.0873312280,0.1769315153,0.1750551462,0.0000000389,0.0151334042,0.0105213560,0.1093116552,-0.0219227914,0.2858942449,-0.0064435303,0.0585179552,0.2859210074,0.0171913616
21:40:45:02.895,61,0.1646458656,0.4697640836,0.1025649682,0.0000000000,0.0000000000,0.0400511622,0.0000000000,0.1644601822,0.4704949558,0.0344490111,0.0000000000,0.0000000000,0.0400512740,0.0000000000,0.0455416963,0.0000000000,0.0185198653,0.0855017155,0.0722695068,0.1013099775,0.0848444849,0.0105441846,0.0000000000,0.3181219697,0.3388157487,0.0000000000,0.0000000000,0.1293623000,0.1430234015,0.2177908570,0.2175022066,0.1076098755,0.0368127413,0.1499146819,0.0824002028,0.0282529145,0.0275453180,0.4471530616,0.4596053660,0.0832967982,0.0885689557,0.2935103476,0.2930612564,0.2768104374,0.0000000000,0.0000000000,0.0168881919,0.0787616447,0.0875168443,0.1944453865,0.1891954988,0.0000001684,0.0175267980,0.0088078929,0.1101264134,-0.0201804042,0.2874692678,-0.0059660380,0.0600882061,0.2874961495,0.0177548062
21:40:45:03.896,61,0.1650010198,0.4730164707,0.1047243401,0.0000000000,0.0000000000,0.0398898236,0.0000000000,0.1647868305,0.4738031030,0.0319547281,0.0000000000,0.0000000000,0.0398899280,0.0000000000,0.0412716903,0.0000000000,0.0147289904,0.0737951919,0.0775151402,0.0946925506,0.0963150337,0.0105423136,0.0000000000,0.3160016239,0.3305605650,0.0000000000,0.0000000000,0.1279696226,0.1408139467,0.2151902616,0.2153238207,0.1337196231,0.0364176445,0.1818502694,0.1022376716,0.0313197486,0.0294476785,0.3624667227,0.3714877367,0.0751199648,0.0799907446,0.3018753529,0.3014123738,0.2784151733,0.0000000000,0.0000000000,0.0180529747,0.0793057233,0.0879561231,0.2025638223,0.1979370266,0.0000004743,0.0201012250,0.0078538982,0.1110038608,-0.0187080372,0.2894819975,-0.0055717826,0.0613170192,0.2895090878,0.0182515346
21:40:45:04.895,61,0.1651921421,0.4743642211,0.1060246974,0.0000000000,0.0000000000,0.0397349857,0.0000000000,0.1649496406,0.4751835465,0.0304729864,0.0000000000,0.0000000000,0.0397350825,0.0000000000,0.0388926491,0.0000000000,0.0126091568,0.0680002421,0.0803676397,0.0916749090,0.1016748250,0.0104864938,0.0000000000,0.3148619831,0.3272807598,0.0000000000,0.0000000000,0.1270991862,0.1395093203,0.2141442150,0.2151028812,0.1429776549,0.0360404626,0.1941128969,0.1086410135,0.0331710987,0.0307264514,0.3477773964,0.3588740826,0.0711973757,0.0758401304,0.3062058687,0.3057352901,0.2788220346,0.0000000000,0.0000000000,0.0189195890,0.0799147040,0.0884757638,0.2067655176,0.2024348527,0.0000007497,0.0223739240,0.0073345732,0.1122412160,-0.0178360660,0.2903206348,-0.0053284061,0.0620630570,0.2903479040,0.0185299013
21:40:45:05.896,61,0.1650738269,0.4759451151,0.1077380180,0.0000000000,0.0000000000,0.0394814610,0.0000000000,0.1648062319,0.4768069386,0.0286073759,0.0000000000,0.0000000000,0.0394815579,0.0000000000,0.0374552794,0.0000000000,0.0112810871,0.0650770366,0.0820132941,0.0898155868,0.1045860276,0.0104189636,0.0000000000,0.3141695857,0.3254560232,0.0000000000,0.0000000000,0.1265508980,0.1387255937,0.2137306333,0.2150870413,0.1477463245,0.0357264653,0.1992860138,0.1118846089,0.0343428031,0.0316540077,0.3543015420,0.3647391498,0.0688902140,0.0734382421,0.3102392554,0.3097691536,0.2788358033,0.0000000000,0.0000000000,0.0196615364,0.0804258063,0.0889189094,0.2094989270,0.2054757923,0.0000009173,0.0243471526,0.0074443086,0.1132011637,-0.0167391524,0.2913067937,-0.0050187316,0.0630476400,0.2913340330,0.0188910887
21:40:45:06.897,61,0.1648811847,0.4758197665,0.1092779562,0.0000000000,0.0000000000,0.0392321683,0.0000000000,0.1645930856,0.4767168760,0.0270309784,0.0000000000,0.0000000000,0.0392322578,0.0000000000,0.0366623774,0.0000000000,0.0104919178,0.0640245080,0.0832061619,0.0888345316,0.1059600040,0.0103299115,0.0000000000,0.3138838112,0.3245024681,0.0000000000,0.0000000000,0.1260241121,0.1380712986,0.2135938406,0.2152247429,0.1481182575,0.0355585776,0.1818645447,0.1127061173,0.0350519456,0.0322594047,0.4173178375,0.4288429022,0.0678094774,0.0723719597,0.3136148453,0.3131533861,0.2792190611,0.0000000000,0.0000000000,0.0202032793,0.0809502304,0.0893569812,0.2117558867,0.2078513503,0.0000008843,0.0254481044,0.0085377991,0.1142990515,-0.0158170145,0.2912472785,-0.0047412589,0.0639501587,0.2912745476,0.0191569384
21:40:45:07.898,61,0.1647883207,0.4752068520,0.1110625416,0.0000000000,0.0000000000,0.0390280038,0.0000000000,0.1644844264,0.4761436582,0.0252816100,0.0000000000,0.0000000000,0.0390280820,0.0000000000,0.0362077020,0.0000000000,0.0100949183,0.0674421340,0.0854499936,0.0884788707,0.1063924655,0.0101762125,0.0000000000,0.3137216270,0.3239679635,0.0000000000,0.0000000000,0.1253814101,0.1373546571,0.2132625282,0.2150505036,0.1394504011,0.0355878770,0.1555150747,0.1040059775,0.0352948569,0.0324833654,0.4748707712,0.4893427193,0.0673544183,0.0720072463,0.3167389631,0.3162826896,0.2813385725,0.0000000000,0.0000000000,0.0205164589,0.0814089403,0.0896785557,0.2130165696,0.2091276944,0.0000006345,0.0265509319,0.0079720756,0.1151621044,-0.0147949420,0.2908924222,-0.0044291914,0.0650016665,0.2909196317,0.0194462966
21:40:45:08.898,61,0.1646805853,0.4739784002,0.1136408821,0.0000000000,0.0000000000,0.0389000736,0.0000000000,0.1643661708,0.4749718606,0.0227454901,0.0000000000,0.0000000000,0.0389001295,0.0000000000,0.0359896645,0.0000000000,0.0098678404,0.0730320886,0.0890366435,0.0885095596,0.1064636186,0.0100455740,0.0000000000,0.3133149743,0.3233198524,0.0000000000,0.0000000000,0.1246105880,0.1363644600,0.2127405256,0.2145538479,0.1338593960,0.0357945040,0.1454133540,0.0970730111,0.0352986529,0.0325185731,0.4941411614,0.5093194842,0.0670886338,0.0718337670,0.3200188577,0.3195591867,0.2835889161,0.0000000000,0.0000000000,0.0207490511,0.0818206295,0.0899298862,0.2137154192,0.2097273618,0.0000003684,0.0281577632,0.0066998792,0.1148077995,-0.0133136464,0.2901702523,-0.0039752931,0.0665254071,0.2901974618,0.0198490806
21:40:45:09.899,61,0.1644737870,0.4717896581,0.1167109087,0.0000000000,0.0000000000,0.0388777442,0.0000000000,0.1641448140,0.4728492200,0.0196350496,0.0000000000,0.0000000000,0.0388777927,0.0000000000,0.0360876806,0.0000000000,0.0094945617,0.0754583552,0.0915659368,0.0884402841,0.1066979691,0.0099969078,0.0000000000,0.3115834296,0.3193507791,0.0000000000,0.0000000000,0.1240353063,0.1356769651,0.2122516930,0.2139899582,0.1384210736,0.0362374112,0.1418778300,0.0944386795,0.0354896076,0.0327528715,0.4520404339,0.4605533779,0.0663722008,0.0709543452,0.3216166496,0.3211546540,0.2842662334,0.0000000000,0.0000000000,0.0211711824,0.0822502151,0.0902013183,0.2140826285,0.2099322379,0.0000002038,0.0300457980,0.0051944670,0.1139868572,-0.0114974566,0.2888667881,-0.0034167152,0.0683495477,0.2888937891,0.0202954691
